,raw_acc:magnitude_stats:mean,raw_acc:3d:mean_x,raw_acc:3d:mean_y,raw_acc:3d:mean_z,proc_gyro:magnitude_stats:mean,proc_gyro:3d:mean_x,proc_gyro:3d:mean_y,proc_gyro:3d:mean_z,raw_magnet:magnitude_stats:mean,raw_magnet:3d:mean_x,raw_magnet:3d:mean_y,raw_magnet:3d:mean_z,watch_acceleration:magnitude_stats:mean,watch_acceleration:3d:mean_x,watch_acceleration:3d:mean_y,watch_acceleration:3d:mean_z,audio_naive:pc1,audio_naive:pc2
1446681580,0.997383,0.106985,0.985814,0.039358,0.102726,-0.00838,-0.000643,-0.000765,315.818552,196.935093,16.794376,-245.700158,1013.17352,-106.976,402.048,-265.312,11.3125280943936,0.5985569641181713
1446681640,1.072851,-0.037989,0.407829,-0.488187,1.606206,0.027765,-0.108996,-0.014875,307.665434,185.53275,23.787605,-241.411005,1055.39417,267.68,714.096,105.936,4.1228321096848735,1.2102556193840999
1446681700,1.008584,0.012994,-0.185875,-0.981444,0.478693,-0.015039,-0.009972,0.006343,333.930605,185.897935,-17.32454,-276.843414,1001.581012,-152.56,960.496,-185.216,5.171813708944859,1.3247468592444906
1446681760,1.001379,-0.001774,-0.119419,-0.992769,0.091039,-0.003357,0.001192,0.013802,352.844669,213.775176,-9.3821,-280.509671,1027.445154,-297.568,972.432,136.208,1.995811107739914,1.6667976381811909
1446681820,1.01371,0.005927,-0.13644,-0.995362,0.564664,-0.00732,-0.01113,-0.002497,356.394393,218.285113,-1.873585,-281.69042,1034.933186,-160.192,991.296,208.864,4.903148340434492,1.8026170740837242
1446681880,1.004509,0.006982,-0.158456,-0.981321,0.634474,-0.02014,-0.010092,-0.000558,349.957207,208.486299,-15.681632,-280.615041,1028.123247,-205.488,980.736,110.992,1.149806172384152,1.221517195013674
1446681940,1.230507,-0.080529,1.030294,-0.00484,2.549477,0.046543,0.073789,-0.126496,295.637671,163.747387,41.73968,-242.307514,1065.017087,841.2,300.432,-122.816,4.808672075834875,1.2212575138509931
1446682000,1.158354,-0.131565,0.545862,-0.376258,2.068251,0.085761,0.046859,-0.046749,311.52156,179.262552,25.125242,-251.670025,1106.247113,726.304,468.272,267.776,4.8804061012520785,0.9675838693142487
1446682060,1.153502,-0.005642,1.019525,0.037437,2.585424,0.006271,0.01177,-0.167116,294.179765,177.643508,44.560864,-229.708028,1130.221263,958.288,338.416,411.52,3.004744998819745,1.4767389978972816
1446682120,1.181044,-0.195936,0.999678,0.016043,2.407518,0.005791,0.097889,-0.139299,298.913012,163.57244,42.256983,-246.497587,1052.633595,577.968,133.216,-379.232,7.333587360727127,1.416721296695885
1446682180,1.064128,-0.080667,0.587571,-0.30972,1.639495,-0.029978,-0.10987,0.002175,315.764272,179.889257,32.341709,-256.244501,1112.967887,950.672,388.944,337.216,3.514123258414233,1.0669816038103912
1446682240,1.263385,-0.194396,1.025263,-0.009069,2.672901,0.028797,0.107651,-0.154705,308.870854,165.945465,42.95068,-256.91683,1100.830514,1069.664,193.968,83.92,2.310045820897314,1.3454469967886886
1446682300,1.231076,0.001542,0.909629,-0.114607,2.627448,-0.016911,0.125759,-0.185894,320.4376,196.171444,38.380347,-248.26719,1117.264391,709.344,529.712,533.648,6.603450168923355,0.6231827837360496
1446682360,1.01125,-0.005918,-0.247285,-0.966983,0.545669,-0.02266,-0.001417,0.010807,352.2206,217.962653,-1.949791,-276.644381,1073.824776,175.296,793.264,-68.112,2.4081937635650656,0.6437625581763942
1446682420,1.231633,-0.125069,0.957138,-0.013485,2.513869,-0.018188,-0.07699,0.00888,313.269713,171.079633,37.330725,-259.566249,1172.427724,1044.048,321.968,92.896,2.901158556697229,1.7506408173168748
1446682480,1.182862,-0.149429,1.015589,-0.029746,2.160054,0.055288,-0.067648,-0.111031,312.469851,181.661885,28.369368,-251.650512,1131.673057,612.272,274.752,-132.864,1.8927532610567956,1.3276224753223291
1446682540,1.035482,-0.084311,0.9855,-0.059266,0.921644,0.026031,-0.164304,-0.032939,312.596836,190.011206,33.067681,-245.547308,1028.780952,411.088,815.696,-64.288,-0.2932913907468915,2.2500199894716535
1446682600,1.003977,0.07349,-0.582396,-0.810013,0.217496,0.005004,0.001323,-0.002284,323.050619,190.219208,-2.33463,-261.092809,989.773052,-130.704,924.448,-323.6,2.4441009342434805,0.3706217682658981
1446682666,1.004331,0.01244,-0.626348,-0.78245,0.127225,-0.005001,-0.003713,0.000469,322.52754,189.957238,-3.33853,-260.628186,983.928343,-78.128,898.128,-392.992,-5.665565646714555,1.7856212405792575
1446682720,0.99978,-0.028465,-0.291562,-0.908548,0.15382,-0.035739,-0.006138,0.008513,323.603768,182.615998,-4.138467,-267.056822,957.89003,-100.256,311.44,-764.416,0.891030365808854,1.2712734679198436
1446682780,1.000772,-0.059539,-0.064648,-0.996901,0.006999,-3.5e-05,-0.000961,0.000401,323.093457,177.256962,-3.635508,-270.101271,961.280388,65.68,517.52,-806.976,-3.1066641519418687,2.7144082500246385
1446682840,1.000878,0.027983,-0.037523,-0.999708,0.015042,7.9e-05,-0.000518,0.000974,336.451604,188.742055,-12.174371,-278.24921,963.325476,115.088,449.136,-844.24,-2.556780982865679,1.9781821621846585
1446682909,0.999184,0.021463,-0.045357,-0.997912,0.007352,-0.000216,0.000284,-0.000144,333.038325,191.455978,-9.137569,-272.347854,964.607474,119.664,404.672,-867.28,4.441812409870572,1.006625480620591
1446682970,0.996669,0.078471,-0.103342,-0.988184,0.003378,0.000171,-0.000338,-0.000131,323.91031,187.009228,-10.795494,-264.248479,993.90082,-164.656,718.96,-315.168,6.4086469703208175,0.7100103525844175
1446683030,0.994429,0.07036,-0.100136,-0.986273,0.033887,-0.000678,-0.000616,-0.001684,326.360865,185.907829,-15.648909,-267.619443,1018.764022,514.944,377.744,-550.256,2.873251604778023,0.24649023786971394
1446683090,0.994483,0.058627,-0.100297,-0.987669,0.003512,-0.000425,-6.2e-05,0.000732,328.669729,195.161342,-14.770972,-264.03839,1010.279476,-0.064,698.544,-305.712,7.2836638051015345,1.1172292263881018
1446683150,1.01071,0.099634,-0.281568,-0.919855,0.368391,0.023693,-0.058562,-0.067388,335.383103,205.225949,-11.67074,-264.870507,1033.778653,171.2,880.08,156.88,6.761326679494559,0.694207477781473
1446683210,0.998797,0.089647,-0.079858,-0.984307,0.107524,-0.022385,0.00481,0.020679,315.366642,187.533843,2.713332,-253.513561,1001.214238,390.368,627.488,-535.952,12.731018384936851,0.6702251715221326
1446683270,0.994849,0.09306,-0.058777,-0.988684,0.004722,0.000198,1.4e-05,0.000238,315.186456,186.584679,3.420478,-253.998566,1005.254448,395.264,582.928,-376.864,5.675972255492068,1.5800134298474646
1446683330,0.994357,0.094347,-0.065599,-0.987694,0.003177,-0.000288,-0.000378,0.000212,315.858136,187.009003,3.426977,-254.520861,996.097913,130.048,939.648,-289.888,6.910989365012999,1.0713145651989808
1446683390,1.000101,0.095715,-0.065055,-0.99338,0.00332,-3.4e-05,-0.000276,0.000432,315.768244,187.015075,3.472477,-254.404,1030.246456,127.296,922.016,118.8,6.894965472090991,1.3010712674707563
1446683450,0.994956,0.0858,-0.071621,-0.988331,0.037462,-0.000233,-0.001294,0.001302,314.974302,186.49001,3.09481,-253.809724,1038.273451,598.688,333.472,-678.48,4.623245200266538,0.9911931029887023
1446683510,0.999819,0.057091,-0.143898,-0.978954,0.260964,-0.001128,-0.015728,-0.033501,329.678534,200.294161,-5.708755,-261.638303,1009.528527,308.512,555.056,-445.408,9.56310976519464,-0.34026371188472637
1446683570,1.003957,0.209094,-0.108207,-0.967078,0.191334,-0.008858,-0.001197,-0.001423,338.909182,214.005215,-11.550156,-262.4895,1010.26967,72.784,1005.36,-44.848,6.523010164621949,0.7321475220385977
1446683630,1.003844,0.278121,-0.106336,-0.958265,0.045177,-0.000574,-0.001959,0.002024,335.329426,214.057834,-14.483184,-257.707536,1010.721714,48.608,1009.216,-13.6,9.551291962641704,0.8044578965555145
1446683690,0.999682,-0.22192,-0.109445,-0.968556,0.008166,0.000549,0.001369,0.000226,329.483195,191.158704,-3.022275,-268.340771,987.351752,408.384,-175.68,-873.232,3.299868739908165,1.3380721876016863
1446683750,0.995542,-0.2139,-0.105195,-0.966583,0.003463,-2.8e-05,0.000125,-0.000506,329.574968,191.007369,-2.835571,-268.563868,1003.725772,641.568,167.376,-714.976,4.344385954324708,0.3848349453489955
1446683810,0.994288,-0.213216,-0.104639,-0.965502,0.003466,1.5e-05,2e-06,0.00021,329.733354,191.068308,-2.778417,-268.715419,1023.648546,795.424,-98.512,-634.64,6.89399898303617,0.20528269172025634
1446683870,0.994591,-0.212872,-0.104693,-0.965884,0.003666,2.5e-05,7.4e-05,-0.000115,328.497395,190.483428,-2.255959,-267.61901,1009.901119,234.048,731.504,-277.472,4.726864888409523,1.464476433210632
1446683930,0.9943,-0.212558,-0.104524,-0.965672,0.003298,-9e-05,-0.000145,-0.000125,330.003767,191.212223,-2.792313,-268.944804,1008.792089,728.304,400.96,-562.672,4.863961303266091,1.5263891573121517
1446683990,0.994306,-0.212432,-0.104648,-0.965693,0.003136,-2.9e-05,-6.7e-05,0.000251,329.315135,190.4461,-2.509231,-268.64669,1005.776265,709.04,414.08,-578.496,9.642591291127655,0.446645477995137
1446684050,0.994338,-0.21224,-0.104519,-0.965783,0.003108,2.8e-05,-7.6e-05,0.000272,328.85057,190.971615,-2.286217,-267.70465,1013.397864,757.728,493.872,-451.936,6.006242309022254,1.1067668543786966
1446684110,0.994062,-0.212085,-0.104533,-0.965531,0.003221,-4.4e-05,-0.000129,0.000394,330.015505,191.135318,-2.902587,-269.012449,1011.592646,745.296,444.96,-508.976,6.375800838825298,0.8819237491596214
1446684170,0.994114,-0.212001,-0.104734,-0.965581,0.003075,-8.2e-05,-0.000311,0.00016,330.227959,191.152633,-2.90819,-269.260698,993.150286,510.592,704.064,-469.568,7.609576485943503,0.9598869819722612
1446684230,0.996382,0.083921,-0.010089,-0.992789,0.003404,0.000832,-0.000541,-0.000498,313.906071,188.745652,2.709074,-250.805386,1030.939581,438.8,642.992,-283.264,-5.068892046041317,1.2866010697608892
1446684290,1.00348,-0.128509,0.012386,-0.97903,0.246116,-0.039708,-0.025121,-0.01132,323.825105,200.293711,0.151921,-254.412457,1054.480675,481.76,359.6,-162.832,12.543882814648109,0.6102884420180283
1446684350,0.99415,-0.137375,0.038245,-0.98378,0.00482,-0.000276,8.7e-05,4.5e-05,324.128095,200.091555,-0.341399,-254.99199,1027.59597,-99.44,729.008,31.328,7.329868618869354,1.4546279921020207
1446684410,0.993369,-0.135278,0.036582,-0.983424,0.00556,-0.000166,0.000191,-0.000173,324.668099,200.452917,-0.463104,-255.394606,1029.37358,169.456,622.752,-27.696,8.807504228919283,0.4199678399270051
1446684470,0.993381,-0.134514,0.035842,-0.983576,0.003343,8.8e-05,5.8e-05,0.000208,324.292944,200.410417,-0.420743,-254.950796,1088.936041,179.792,594.464,562.208,5.914043450048856,1.773108675143456
1446684530,0.99505,0.075434,-0.054167,-0.990705,0.003582,0.001532,-9.1e-05,-0.000893,317.173915,192.160486,1.814777,-252.327393,1027.422693,258.832,726.288,-198.608,7.347816798127265,0.7906872124758232
1446684590,0.993531,0.070174,-0.07828,-0.987952,0.002998,-6.7e-05,-2.1e-05,5e-06,315.854677,190.646907,2.056618,-251.817673,1102.484279,167.936,680.528,142.48,7.494357186982148,0.13588060084563727
1446684650,0.993204,0.06811,-0.074195,-0.98806,0.003773,-5.6e-05,-1.2e-05,0.000136,316.203755,190.482528,1.755605,-252.378994,1017.0818108999999,244.89120000000003,635.9904,-337.144,5.110261346335327,0.843612743373494
1446684710,0.991573,0.071778,-0.061312,-0.987068,0.002843,7.2e-05,-0.000224,-0.000151,314.933762,192.01882,1.01103,-249.619001,1011.8814623000002,213.0510316,571.2205474,-378.16943159999994,-1.2773250484437928,-0.6801974335477481
1446684770,0.99097,0.070309,-0.061878,-0.986508,0.004082,-0.000107,0.000405,-0.000311,314.982024,192.57739,1.23113,-249.247823,1021.7977611999999,244.10063159999999,538.2221474,-289.5886316,-1.0939436991420217,-0.874044723854947
1446684830,0.990325,0.069608,-0.062178,-0.985914,0.003121,0.000223,0.000102,0.00044,318.907716,192.639903,0.641208,-254.057971,1015.3532214,198.0416,663.0544,-322.848,-1.3671360282789589,-1.650633317630298
1446684890,0.99153,0.01173,-0.076382,-0.988511,0.003086,-8e-06,0.000361,7.1e-05,313.17881,187.360695,3.487494,-250.925282,1013.0255808999998,265.1582316,541.5245474000001,-399.4046316,1.6528569419685408,-1.5924605399438811
1446684950,0.990112,0.026765,-0.076649,-0.986674,0.00783,-0.000227,0.001024,0.000422,312.594481,186.182617,3.742336,-251.020028,1013.0255808999998,265.1582316,541.5245474000001,-399.4046316,0.631463587835331,-0.9340357554602696
1446685010,1.030717,-0.912639,0.035586,-0.328745,1.042173,0.180283,-0.016521,0.1071,313.85858,170.045244,11.175542,-262.161466,1018.4939834,297.0718316,479.4365474,-420.48783160000005,-8.83034473526452e-16,1.1743714409890698e-16
1446685070,1.014323,-0.779853,0.023098,-0.493564,0.903991,-0.003598,0.002059,0.006837,318.750579,170.371976,28.595968,-265.805828,1057.9184317999998,501.37192989999994,219.3066948,-169.70472990000002,-8.83034473526452e-16,1.1743714409890698e-16
1446685130,0.996166,-0.928687,0.081903,-0.345234,0.119297,-0.010685,-0.005629,-0.00353,286.448566,159.486377,17.389006,-237.144181,1028.4540878,-223.86239990000004,346.0576,190.27199989999997,5.764801080245424,0.6965290207554791
1446685190,1.029727,-0.292484,-0.040858,-0.695614,1.244195,0.030935,-0.012205,0.034908,337.729589,187.02317,21.539982,-279.523618,971.876656,206.30938959999997,108.36168439999999,-819.2741896,10.243561966322165,0.7779983464337573
1446685250,1.014949,0.037064,-0.395995,-0.896695,1.167805,9.2e-05,-0.017698,-0.016183,355.5381,209.642341,15.270708,-286.528537,970.4203211,59.064220399999996,162.3506075,-743.0665587999999,-0.36854234499074306,1.1970448075890072
1446685310,1.003241,0.037963,-0.195701,-0.969462,0.533673,-0.018703,-0.00853,0.000615,350.893202,199.321609,29.452387,-287.240325,959.3995659,75.771252,32.89115489999999,-887.8951903999999,-3.8145682609697853,1.0963720163523674
1446685370,1.007889,-0.097221,-0.098025,-0.898498,0.888857,-0.006094,-0.01037,-0.007742,349.615989,198.894362,28.26268,-285.763414,959.3995659,75.771252,32.89115489999999,-887.8951903999999,-0.6458636230806349,1.2035339808713634
1446685429,1.090434,-0.664281,0.047089,-0.386689,2.010728,0.020365,-0.137451,0.003679,321.897588,167.678966,14.838576,-273.907587,973.2414115000001,118.90902469999999,115.077137,-678.9890247000001,1.1429037033729974,1.4913318515122713
1446685490,1.072818,-0.956414,0.003933,-0.209989,1.436358,-0.019699,-0.024959,4e-05,319.445685,160.436667,4.771114,-276.158726,973.1796524000001,117.84342470000001,113.03713699999999,-681.1666247,1.2556660536345672,1.0674942123230058
1446685550,1.09626,-0.964983,-0.03371,-0.162649,1.684079,-0.013126,-0.017627,0.012854,318.418446,159.206418,3.080465,-275.715784,974.2063145,105.56502470000001,173.238737,-662.8386247,-2.7983689107445993,0.9861385206326848
1446685610,1.108573,-0.963304,-0.005793,-0.13177,1.8986,-0.025248,-0.028836,0.011407,316.441655,159.9577,3.368927,-272.983326,974.8008402000002,106.42136150000002,173.4648422,-662.5845615000001,-0.09688063471719165,0.8218973017057678
1446685670,1.059715,-0.966875,-0.056392,-0.005958,1.452087,0.012821,-0.0087,0.020948,302.314459,154.859734,36.613717,-257.012443,1040.8951038999999,68.06560000000002,485.3056,-113.376,2.819379459673599,0.8461622828327133
1446685730,1.05513,-0.734102,-0.012122,-0.522877,1.277283,0.001478,-0.101076,0.010978,320.472776,164.739502,41.34834,-271.606365,1065.6329351,518.8360983,273.0205474,-102.85849830000002,7.625638332860529,1.018135611395675
1446685790,1.101847,-0.838457,-0.034395,-0.469707,1.798947,-0.001449,-0.044405,-0.003983,315.698394,161.287564,35.714265,-268.98795,1079.5839191999999,491.6824983,366.02374739999993,62.0023017,2.8854691737168423,0.5650177019449983
1446685850,1.090528,-0.879643,-0.060144,-0.301205,2.024975,-0.019531,-0.034794,0.008273,313.405385,160.172448,33.082698,-267.231137,1079.5839191999999,491.6824983,366.02374739999993,62.0023017,-2.6018857477758286,2.2958408511096953
1446685910,1.023678,-0.069113,-0.069363,-0.87208,1.423654,0.012764,0.018666,-0.044946,346.783441,198.370646,29.143306,-282.656308,959.2072154999998,75.7522528,32.730779199999986,-887.7010527999998,4.747817613744569,1.1332773470938173
1446685972,1.00575,0.115601,-0.188142,-0.96911,0.513537,-0.020517,-0.014799,-0.000682,352.256287,206.08764,27.889495,-284.278482,959.4104928,75.7506528,32.91317919999999,-887.9090528,6.687513332689694,1.540274798383508
1446686029,1.012972,-0.054231,-0.176169,-0.861823,0.621746,0.033628,-0.059181,0.072474,322.320147,175.46207,19.745335,-268.767453,1034.8100387999998,470.4698948,213.84564220000001,-444.50349479999994,1.636791182526686,0.7290461559857165
1446686090,1.00016,-0.955141,0.143332,-0.157261,0.28734,-0.049228,0.021188,-0.000154,301.295167,150.816172,5.962391,-259.987944,1036.2246269000002,-56.18133319999998,254.44000000000005,238.44693319999996,1.3877873448489648,0.5311251308813004
1446686150,1.027756,-0.345839,0.227518,-0.390997,1.71696,-0.088967,-0.027077,0.101903,317.262593,178.15688,14.4051,-258.723509,1040.9676884,439.4766315999999,499.7341474000001,-257.95343160000004,-1.72030760068068,0.6785516696113321
1446686210,1.002159,0.242128,0.894846,-0.138901,0.774951,0.00612,0.021611,0.028116,318.602849,207.432121,36.693734,-238.672693,1069.2237771,264.97066680000006,135.9088,335.68693319999994,0.3829410461871922,0.5053420569703542
1446686270,1.0152,0.215498,0.66023,-0.515312,1.272296,0.067741,-0.016327,-0.014982,320.924737,204.230011,40.425578,-243.956355,1068.3094142,366.5482667,411.19359999999995,144.9013333,0.6563728731420645,0.2972703380257863
1446686330,1.01146,0.227318,0.20673,-0.615095,0.901951,-0.066284,0.080769,0.010966,316.644834,189.105891,19.494976,-252.258014,1053.0777280000002,432.5744000000001,536.6751999999999,-128.38400000000001,1.6450927691451491,-0.023179747490487592
1446686390,1.024124,0.115216,0.382548,-0.526375,1.416138,-0.01904,-0.185324,-0.058528,320.992662,195.564977,23.88219,-252.386365,1047.2524548999997,405.7390316,401.66534740000003,-170.5886316,-2.3422405575515013,0.1176516206861607
1446686450,1.001627,0.215115,0.565746,-0.343629,0.806529,-0.03908,-0.004794,0.012056,318.272266,202.736218,34.423024,-242.685197,1071.3000170999999,398.4325334,289.432,189.8970666,-2.75636411729067,0.24749520591399582
1446686510,1.014304,0.161477,0.546029,-0.624948,1.247755,0.004151,-0.032086,-0.024933,318.868457,200.968087,31.992731,-244.985335,1071.3000170999999,398.4325334,289.432,189.89706659999996,0.6617592090107395,-1.0640232979873743
1446686570,1.017614,0.185866,0.244031,-0.670905,1.100286,0.032809,-0.112112,0.010025,327.4859,205.000407,24.69804,-253.103574,1033.1340291000001,186.22009830000002,366.52294739999996,-102.02969830000004,0.26212089676828965,-0.33155973580748527
1446686630,0.992969,0.244044,0.512729,-0.702707,0.259352,0.037063,0.005289,0.006942,328.557685,206.985984,35.60937,-252.582362,1050.6077168,326.9016983,325.5021474,-70.7784983,0.7822589790091923,0.05218055113890897
1446686690,0.994003,0.11547,0.983128,-0.028258,0.213268,-0.007386,0.015046,-0.009538,299.934361,182.509411,39.43154,-234.694444,1069.4633681999999,107.05440000000002,698.6736,324.36320000000006,0.7445144037290307,-0.5180909734603482
1446686750,1.002683,0.30231,-0.30502,-0.833902,0.398167,-0.064481,-0.007825,-0.010877,338.77145,210.273543,22.587587,-264.520361,995.3965582999997,145.12412639999997,265.2773896,-515.7913264,2.0317321897779386,0.7139800773701169
1446686810,1.018359,0.322636,0.057687,-0.749772,1.277732,0.023731,-0.011678,-0.005236,329.377262,205.847931,27.762635,-255.29444,1031.6575165999998,269.3416983,323.46214740000005,-168.31929830000004,0.45162766831597095,-0.7896979226862161
1446686870,1.012779,0.090714,0.977567,-0.053877,0.734005,0.010463,0.089326,-0.014979,322.09477,200.352176,41.284686,-248.533867,1078.6201594999998,485.7194667,355.52959999999996,96.04213329999999,-1.7458382435914628,1.3710658326975533
1446686930,1.014301,0.080519,0.912508,-0.198591,0.963354,-0.017543,-0.109099,0.066423,315.044848,185.232103,34.838122,-251.910033,1072.3843040999998,593.4622316,366.6013474,-66.7998316,2.7347860729761817,0.2560542243282318
1446686989,1.016651,0.25772,0.159234,-0.720418,1.239577,-0.025804,0.016659,0.03585,323.986535,197.779919,13.368476,-255.030582,1036.1161742,225.66399999999993,581.7264,-143.5648,2.3702997253132176,-0.18835294506862268
1446687049,1.00844,0.209025,0.694511,-0.51944,0.798818,0.026647,-0.08814,0.023731,337.510345,212.415179,18.457232,-261.411303,1011.9553281000001,209.7580632,360.7850948,-387.3740632,0.4525442088601848,-0.2831348279834833
1446687110,1.003929,0.247358,0.294052,-0.451309,0.726068,0.013574,-0.086383,0.040494,324.729563,185.180383,8.436838,-265.268572,994.7984029000002,369.4576,359.9072,-613.9743999999998,0.3604829659756975,0.13349873155035075
1446687169,1.009359,0.088012,0.61068,-0.398707,1.022539,0.03212,-0.066795,-0.113645,314.016102,190.782501,17.427557,-247.138693,1045.807459,358.6682667,387.5344,-134.19786670000002,2.166017711797428,-0.04475533183271314
1446687229,0.992974,-0.185131,0.326434,-0.915689,0.189635,-0.001507,0.002589,-0.00344,332.137013,200.082786,33.053561,-263.010709,1006.7073221999999,327.2537264,244.09018960000003,-491.7177264,-0.6557017739224549,0.5335032215595504
1446687290,1.008624,0.139876,-0.375324,-0.850746,0.498342,-0.023163,-0.012004,0.013904,337.009018,204.775764,23.359732,-266.412028,986.1317538999999,180.4953264,174.7765896,-670.1417264,2.318060684180984,0.15140725441604364
1446687350,1.024334,0.156831,-0.420206,-0.788833,0.804953,-0.000624,-0.021458,0.005661,338.599379,207.486089,14.983591,-267.021049,971.6174294,165.42602119999998,122.21583179999998,-806.1748212,3.516315554648456,-0.40084850476562295
