,raw_acc:magnitude_stats:mean,raw_acc:3d:mean_x,raw_acc:3d:mean_y,raw_acc:3d:mean_z,proc_gyro:magnitude_stats:mean,proc_gyro:3d:mean_x,proc_gyro:3d:mean_y,proc_gyro:3d:mean_z,raw_magnet:magnitude_stats:mean,raw_magnet:3d:mean_x,raw_magnet:3d:mean_y,raw_magnet:3d:mean_z,watch_acceleration:magnitude_stats:mean,watch_acceleration:3d:mean_x,watch_acceleration:3d:mean_y,watch_acceleration:3d:mean_z,audio_naive:pc1,audio_naive:pc2
1464122331,1.005673,0.109163,0.147267,0.94768,0.121793,0.022733,-0.018652,-0.025453,84.595446,79.952117,15.800974,-21.016531,1012.621339,209.92,296.58,-378.06,-1.1668424277551985,0.15072372293589012
1464122416,1.009171,0.010843,-0.020481,1.008705,0.051716,-0.006795,0.002052,0.000567,91.713202,87.921849,18.360916,-18.492131,1041.123819,34.14,474.76,-822.68,0.31644145426659487,0.32620151331477304
1464122493,1.009964,0.012301,-0.020833,1.009672,0.0068,-0.006265,0.001879,-0.000409,92.720066,89.461798,16.623687,-17.780206,1014.618833,217.3,503.14,-853.74,0.6891565164509452,-0.5949442991429975
1464122513,1.01409,0.012666,-0.020872,1.013794,0.004126,-0.002756,0.001656,-0.000333,92.809294,89.462576,16.751745,-18.115326,1014.906242,221.06,506.8,-850.86,0.032223117569902086,-0.7767412733267217
1464122586,1.009492,0.012814,-0.021031,1.009186,0.00689,-0.006493,0.002028,-0.000281,92.683249,89.224148,17.704423,-17.740057,1020.155225,-65.44,868.4,-491.84,-2.906021499738379,0.057330309549849946
1464122641,1.009916,0.012932,-0.021311,1.009606,0.002307,-0.001612,-2.6e-05,-5.3e-05,92.80296,89.331413,17.760805,-17.767747,1017.535128,122.38,665.02,-683.58,-0.9025766860126478,-0.059618108017779343
1464122701,1.009538,0.012793,-0.021239,1.00923,0.002438,-0.001944,0.000114,2.3e-05,92.819296,89.403726,17.762013,-17.486246,1033.871742,152.14,952.36,371.94,-1.5565535872942693,0.27968423443068735
1464122761,1.009413,0.012702,-0.021415,1.009103,0.002647,-0.001639,-4e-06,-6.8e-05,93.454684,90.229135,16.855025,-17.529125,1023.089738,-74.3,722.26,144.34,-1.4734910310410967,0.055791554177400386
1464122821,1.00917,0.013505,-0.020633,1.008865,0.002452,-0.001961,2.6e-05,-7.1e-05,93.523867,90.233377,16.800952,-17.924174,1026.4983895,280.904,600.78,-387.374,-1.60875950392959,0.2867348002008411
1464122903,0.999908,0.267721,0.557722,0.784019,0.066219,-0.005143,-0.004368,0.001199,82.47648655983565,68.08404656719739,-4.0162055221708615,-15.859089592706729,1021.1248343999999,-406.26723810000004,510.6398223,-55.0051682,-0.3915181783571599,-0.6751802264891492
1464122984,1.001017,0.320676,0.480402,0.814073,0.115803,-0.015268,0.004927,-0.003566,82.47648655983565,68.08404656719739,-4.0162055221708615,-15.859089592706729,1026.9675268999997,-318.63561580000004,608.4561882,247.7265491,-1.799148152159969,-0.3022406374908455
1464123004,1.007831,0.194454,0.347115,0.923432,0.111678,0.00697,-0.002695,0.017672,84.982579,78.448293,10.633145,-30.830023,1013.586355,-227.50266670000002,425.08946669999995,-509.33466669999996,-0.41477274739615033,-0.696208740108443
1464123061,1.010163,0.009347,0.001391,1.010117,0.001773,-0.00081,8.3e-05,-2.6e-05,90.407045,86.555173,19.248997,-17.605832,1007.9698953000001,51.68272720000001,150.48399999999998,-743.3458182,-1.9259227236329142,0.142417447771692
1464123121,1.008819,0.009308,0.001547,1.008772,0.002822,-0.002447,0.000294,-1.4e-05,90.424018,86.616361,19.251753,-17.388202,1005.2149226000001,125.7787272,159.838,-692.2878182000001,-2.6250308142733334,0.18115866110240253
1464123213,1.010224,0.009849,0.001281,1.01017,0.002491,-0.000992,8.1e-05,0.000113,89.700274,85.847121,19.581327,-17.01728,1005.8402255999999,-23.6752728,110.59,-868.1118182,-0.1888537922706442,0.02779716577059282
1464123243,1.014012,0.009586,0.000956,1.013962,0.003861,0.002318,0.000202,0.000129,87.329677,83.305909,20.9176,-15.743907,1003.492301,141.4794545,82.72145450000001,-711.3278182,-0.37017801384102156,0.19852002700745094
1464123339,1.007798,0.006323,-0.002727,1.007508,0.036083,-0.005906,-0.001,-0.002425,84.856649,80.157905,22.836528,-15.702054,1031.6358263,231.39349470000002,650.7771017,-327.3887228,1.278109690608231,0.051394231600134364
1464123361,1.010597,-0.002125,-0.021328,1.010364,0.001362,-0.00036,4e-05,-0.000126,77.17245,70.286337,27.823739,-15.499851,1025.0675070000002,474.8387999999999,365.49933330000005,-331.0056,-2.0445814139440577,0.15743220637329214
1464123422,1.001202,0.009315,-0.022771,1.000896,0.006416,-0.002454,0.000527,2.9e-05,76.555724,69.756165,27.719246,-15.010036,1025.0675070000002,474.8388,365.49933330000005,-331.0056,-0.6593296432731139,-0.28011946100032137
1464123498,0.99835,0.008266,-0.022864,0.998014,0.005262,-0.001242,-5.4e-05,0.000987,76.766075,69.969594,27.561857,-15.378042,1025.0675070000002,474.8388,365.49933330000005,-331.0056,-1.046886536056142,0.14346398568152882
1464123541,1.002135,0.00922,-0.023228,1.001809,0.004384,0.001864,6.4e-05,-0.001252,77.037244,70.263076,27.600431,-15.325984,1028.5816415000002,580.7545143,325.7884762,-291.8004571,2.243667154512516,-0.49998568546354477
1464123591,1.002974,0.009483,-0.022058,1.002684,0.003411,0.003142,-0.000448,-0.000314,77.078194,70.211077,27.779371,-15.446638,993.498104,395.92,-84.28,-906.94,-0.6786484328870158,-0.3248084910239689
1464123627,1.004525,0.009594,-0.022223,1.00423,0.004916,0.004759,-0.000649,-0.000228,77.088284,70.203278,27.82699,-15.449333,994.212526,402.1,-82.88,-898.7,-1.4301335929353234,-0.25306476628700947
1464123747,1.004003,0.009242,-0.022738,1.0037,0.00413,0.003914,-0.000555,-9.7e-05,74.823599,67.656033,28.101343,-15.177136,1003.451538,46.52,207.66,-700.64,-0.04990047104392583,0.2551274205510689
1464123807,1.025264,-0.330147,-0.187171,0.694143,0.669896,-0.027659,0.062054,0.049595,86.477843,78.93073,25.557012,3.138296,1030.181742,-335.4,869.88,184.56,-4.453615738101535,0.8461421071547545
1464123868,1.041238,-0.936493,-0.339118,-0.057286,0.683376,0.022425,0.012691,0.002837,82.47648655983565,68.08404656719739,-4.0162055221708615,-15.859089592706729,1082.319125,902.6,-25.7,-295.66,-2.5326571377032447,0.39934366919419023
1464123934,1.025744,-0.459754,0.049713,0.42719,1.0549,0.089996,-0.106151,-0.031184,82.47648655983565,68.08404656719739,-4.0162055221708615,-15.859089592706729,1075.195946,546.54,441.76,-103.04,-3.0653561681065704,0.581271176230118
1464123997,0.999599,0.124473,0.422591,0.889538,0.177886,0.018928,0.007389,-0.00098,73.943075,71.944571,-15.854217,-5.921853,1041.394991,-190.06,723.38,723.86,0.5758454347952381,-0.5361089500640185
1464124064,1.028007,-0.345345,0.136581,0.641637,1.222519,0.070779,0.099923,0.015945,82.47648655983565,68.08404656719739,-4.0162055221708615,-15.859089592706729,1048.219255,136.48,641.62,525.18,-4.215607161121976,1.3459133866323951
1464124112,1.103694,-0.258827,-0.946155,0.22081,1.32089,0.097198,0.154868,-0.016605,82.47648655983565,68.08404656719739,-4.0162055221708615,-15.859089592706729,1151.590422,1074.46,131.12,-206.18,-3.3377501736749515,0.9822195809326423
1464124232,1.009228,-0.004906,0.239265,0.912776,0.32477,0.064683,-0.026176,-0.057615,91.490184,79.197668,-14.835872,-40.417957,1009.740823,-153.1,476.72,-876.64,2.2609752663024336,-0.6406645660534273
1464124292,1.008061,0.077197,0.052406,0.979181,0.17834,-0.023558,0.022571,0.066962,82.47648655983565,68.08404656719739,-4.0162055221708615,-15.859089592706729,1008.70662,-165.12,478.44,-872.3,1.417056738820345,0.554557832805655
1464124351,1.003572,0.016678,-0.014779,1.003322,0.002266,-0.001935,0.000307,-0.000128,97.348918,94.076069,-2.452036,-24.888581,1009.000874,32.62,282.06,-962.3,3.099785631167699,-0.32566446011588396
1464124455,1.006781,0.078607,-0.009226,0.99875,0.101075,-0.002655,0.00874,-0.010152,82.47648655983565,68.08404656719739,-4.0162055221708615,-15.859089592706729,1009.761768,-834.64,560.82,-83.94,2.5173189321477696,-0.23482186823113235
1464124473,1.011964,0.016133,-0.015077,1.011721,0.006086,0.006009,-0.000466,-0.000294,82.47648655983565,68.08404656719739,-4.0162055221708615,-15.859089592706729,1013.395057,-811.92,602.28,-65.18,-2.253803797021262,-0.35319259049934565
1464124531,1.007712,0.015877,-0.01496,1.007473,0.002362,0.002045,-3e-06,-0.000169,82.47648655983565,68.08404656719739,-4.0162055221708615,-15.859089592706729,1011.313012,-787.72,616.32,-147.38,-5.288921163126217,0.10116185412309187
1464124592,1.002084,0.015452,-0.014748,1.001854,0.003399,-0.003172,0.000501,-0.00012,82.47648655983565,68.08404656719739,-4.0162055221708615,-15.859089592706729,1003.168971,-875.16,286.84,-395.5,-0.23797430301277522,0.4785785231586753
1464124654,0.998125,0.015009,-0.014631,0.997902,0.00664,-0.006507,0.000665,-0.000278,82.47648655983565,68.08404656719739,-4.0162055221708615,-15.859089592706729,1008.027942,-863.42,448.0,-260.08,3.3801280640067364,-0.6474552198720068
1464124712,0.996766,0.015009,-0.014502,0.996545,0.007712,-0.007588,0.000852,-0.000351,82.47648655983565,68.08404656719739,-4.0162055221708615,-15.859089592706729,1009.004927,-864.72,464.5,-232.62,3.6888439979084993,-0.7244599859274902
1464124813,0.994257,0.015178,-0.014451,0.993979,0.012549,-0.008343,0.000883,0.001817,82.47648655983565,68.08404656719739,-4.0162055221708615,-15.859089592706729,1032.441648,-306.04,156.4,-941.44,0.08580433547082793,-0.6016066553185859
1464124835,1.000702,0.015435,-0.014818,1.000471,0.004983,0.004849,-0.000491,-0.000233,82.47648655983565,68.08404656719739,-4.0162055221708615,-15.859089592706729,1012.268031,-406.66,362.88,-573.18,-1.750418360237064,-0.07659058280194604
1464124892,0.998658,0.015453,-0.014754,0.998427,0.003149,0.002845,-0.000269,-3.8e-05,82.47648655983565,68.08404656719739,-4.0162055221708615,-15.859089592706729,1026.886211,-21.76,754.64,-41.24,1.3671974920454073,0.32087534104769694
1464124952,0.999371,0.015357,-0.014714,0.999142,0.003862,0.003638,-0.000443,-6.4e-05,82.47648655983565,68.08404656719739,-4.0162055221708615,-15.859089592706729,1024.916397,-675.76,413.5,620.46,-3.4527477324297444,-0.06820904801772751
1464125012,1.000306,0.015589,-0.014784,1.000074,0.004508,0.004364,-0.000389,2e-06,82.47648655983565,68.08404656719739,-4.0162055221708615,-15.859089592706729,1018.51221,-810.368,478.704,381.328,-1.4751701696594142,-0.17612202186947806
1464125072,0.998946,0.015488,-0.014674,0.998716,0.003285,0.003066,-0.000302,1.4e-05,82.47648655983565,68.08404656719739,-4.0162055221708615,-15.859089592706729,1023.235066,-674.36,263.4,722.26,-2.9769085180522596,-0.3067173300062142
1464125132,0.996902,0.015397,-0.014622,0.996674,0.002,0.001055,-0.000138,0.000103,82.47648655983565,68.08404656719739,-4.0162055221708615,-15.859089592706729,1011.777069,-846.86,544.54,-55.58,0.08865878372738321,-0.3804179550329035
1464125192,0.997087,0.015348,-0.014648,0.996859,0.002338,0.001618,-0.000262,-0.000114,82.47648655983565,68.08404656719739,-4.0162055221708615,-15.859089592706729,1036.175768,-21.62,986.32,252.06,1.683852598165627,0.18422704762641104
1464125252,0.995882,0.015203,-0.014491,0.995658,0.001861,0.000167,-4.6e-05,4.2e-05,82.47648655983565,68.08404656719739,-4.0162055221708615,-15.859089592706729,1018.575885,26.32,722.68,-717.14,-1.2115285644554485,-0.1411818975885855
1464125312,0.995462,0.015248,-0.01446,0.995238,0.001824,-0.000107,-8.3e-05,-0.000129,82.47648655983565,68.08404656719739,-4.0162055221708615,-15.859089592706729,1019.777285,-13.6,745.7,-573.8,-1.1990805315476527,0.4278330278433174
1464125374,0.995698,0.015435,-0.014698,0.995467,0.001813,-3.7e-05,-4.5e-05,0.00013,82.47648655983565,68.08404656719739,-4.0162055221708615,-15.859089592706729,1005.007814,-591.76,-35.44,-178.7,0.6959777301298509,0.10102552551024661
1464125432,0.997005,0.104973,-0.013505,0.952162,0.162487,0.002519,0.001114,0.006304,82.47648655983565,68.08404656719739,-4.0162055221708615,-15.859089592706729,1052.00472,-251.413333,-242.666667,-868.96,1.8780404352285476,0.03386804884367437
1464125508,0.997835,0.01653,-0.015169,0.99758,0.002725,0.002164,-0.00038,-5.3e-05,82.47648655983565,68.08404656719739,-4.0162055221708615,-15.859089592706729,996.835225,-104.56,-90.76,-943.16,-2.5706311963573873,0.2608536354958691
1464125552,0.999879,0.016674,-0.015318,0.99962,0.003802,0.003576,-0.000358,0.000168,82.47648655983565,68.08404656719739,-4.0162055221708615,-15.859089592706729,1008.010816,-806.9,433.26,-420.56,-1.415077415618879,-0.7994968877035812
1464125612,0.997294,0.016573,-0.01517,0.997039,0.002098,0.001331,-0.000226,2.9e-05,82.47648655983565,68.08404656719739,-4.0162055221708615,-15.859089592706729,1004.020221,-860.12,319.22,-406.58,-3.3681516638394076,-0.10450505721150806
1464125672,0.995938,0.016325,-0.015142,0.995688,0.001777,6.3e-05,-0.000146,1e-06,82.47648655983565,68.08404656719739,-4.0162055221708615,-15.859089592706729,1006.422028,-811.92,419.74,-419.26,-0.9853106831357153,-0.07549903332106847
1464125750,0.993801,0.01618,-0.015051,0.993553,0.002277,-0.001609,8.8e-05,-8e-05,82.47648655983565,68.08404656719739,-4.0162055221708615,-15.859089592706729,1027.587277,-574.64,791.82,229.14,-4.083810222840675,0.06538438925021565
1464125792,0.995322,0.016311,-0.015006,0.995073,0.001804,-0.000513,3.9e-05,0.000138,82.47648655983565,68.08404656719739,-4.0162055221708615,-15.859089592706729,1013.678179,-737.22,632.28,-200.5,-4.557478971248037,0.3085607687720243
1464125852,0.994141,0.016238,-0.015196,0.99389,0.002193,-0.001358,5e-05,-5.5e-05,82.47648655983565,68.08404656719739,-4.0162055221708615,-15.859089592706729,1003.104671,-970.6,251.14,-25.44,-0.2044772523543509,0.22573484769904498
1464125912,0.994214,0.016345,-0.0152,0.993961,0.002123,-0.001419,-4e-06,-3.8e-05,82.47648655983565,68.08404656719739,-4.0162055221708615,-15.859089592706729,1002.209907,-964.48,269.54,-30.32,-4.352557726048398,0.03591561835086719
1464126016,0.994224,0.016024,-0.015087,0.993977,0.003971,-0.000894,0.000103,5e-05,82.47648655983565,68.08404656719739,-4.0162055221708615,-15.859089592706729,1008.530704,-948.708571,292.891429,-94.262857,-0.008461892498575506,0.22876531979572673
1464126042,1.001872,0.016595,-0.015388,1.001614,0.006997,0.006877,-0.000763,-0.000263,82.47648655983565,68.08404656719739,-4.0162055221708615,-15.859089592706729,1000.681243,-980.66,183.36,-75.52,-3.8552403412119163,0.15887935535371447
1464126108,0.999507,0.016491,-0.015292,0.999251,0.004984,0.004827,-0.000514,-2.7e-05,82.47648655983565,68.08404656719739,-4.0162055221708615,-15.859089592706729,1002.414623,-964.12,243.0,-126.08,-0.19633731293698742,-0.005310125197713891
1464126152,1.000613,0.016629,-0.015343,1.000355,0.005918,0.005791,-0.000564,5.8e-05,82.47648655983565,68.08404656719739,-4.0162055221708615,-15.859089592706729,1002.322241,-966.44,238.36,-114.9,0.5550900863546606,-0.022902515155210974
1464126212,0.997193,0.016155,-0.015176,0.996945,0.003009,0.002701,-0.000264,-5.7e-05,82.47648655983565,68.08404656719739,-4.0162055221708615,-15.859089592706729,1022.879906,-34.88,1010.46,-154.12,-2.551801939782686,0.2922996440492817
1464126275,0.996044,0.016184,-0.015098,0.995796,0.002496,0.001844,-0.000307,-0.000202,82.47648655983565,68.08404656719739,-4.0162055221708615,-15.859089592706729,1026.612925,282.32,855.2,-45.88,3.0233025309519204,-0.3318566690904405
1464126332,0.995737,0.016194,-0.015147,0.995488,0.002262,0.001526,-0.000299,-0.000176,82.47648655983565,68.08404656719739,-4.0162055221708615,-15.859089592706729,1025.720136,40.92,1000.4,-221.98,-2.368205292574166,0.1735502057593645
1464126392,0.994962,0.016048,-0.01511,0.994716,0.002026,0.000975,-0.000226,-8.2e-05,82.47648655983565,68.08404656719739,-4.0162055221708615,-15.859089592706729,1025.173123,26.7,997.56,-234.18,-2.0343533484646086,-0.27956526375540347
1464126452,0.995144,0.016037,-0.015151,0.994897,0.002066,0.000827,-0.000271,-0.00015,82.47648655983565,68.08404656719739,-4.0162055221708615,-15.859089592706729,1021.5165,417.8,794.14,-361.74,-0.28210396157499135,0.48193380521299567
1464126515,0.994811,0.016036,-0.015092,0.994565,0.002038,0.000736,-0.000244,-0.000116,88.003095,79.991962,-2.982571,-36.548275,1006.728207,-250.26,259.04,-848.16,-2.220615577693286,0.26899026322373126
1464126614,0.994472,0.015951,-0.01512,0.994227,0.001696,-0.000299,-6e-06,2.1e-05,87.378059,79.430296,-2.61851,-36.29823,1080.58066,-142.208,504.832,-889.984,-1.51834718091515,0.4414981993271893
1464126634,0.998778,0.016288,-0.015269,0.998526,0.003307,0.003113,-0.00041,-0.000156,87.482334,79.543379,-2.51736,-36.310845,1009.610655,-99.12,462.64,-891.66,-2.61225906565451,-0.034937216885990864
1464126708,0.994266,0.016034,-0.015279,0.994017,0.002019,-0.001122,0.000112,4e-06,87.411389,79.473369,-2.65744,-36.284095,1009.910642,-108.78,528.42,-853.6,1.2733441471917912,0.29767757757800306
1464126751,0.996146,0.016073,-0.015167,0.995899,0.001641,0.000554,-0.000115,-9e-05,87.332381,79.392481,-2.518781,-36.279919,1008.966688,-106.597647,535.943529,-848.056471,-1.5065389466204042,0.6897491161430215
1464126827,0.990713,0.15846,0.594972,0.72666,0.347549,-0.046592,0.012717,0.004605,84.426669,71.797278,-31.73593,-28.238032,1012.558475,-31.92,689.62,-740.46,-0.7113780827059619,0.1129816531542622
1464126883,0.999799,0.009697,-0.014259,0.999648,0.003877,0.00374,-0.000397,-0.000117,88.526285,79.393015,4.453067,-38.894964,1017.850156,93.98,776.96,-650.32,-0.9291875738152771,0.578931157231308
1464126944,0.998494,0.009618,-0.014221,0.998345,0.002889,0.002583,-0.000308,-8.2e-05,88.472249,79.338205,4.515932,-38.87556,997.881902,-731.38,6.54,-376.96,2.2320971057652383,0.20492700255654936
1464127004,0.993512,0.009218,-0.014134,0.993367,0.002345,-0.001878,0.000127,-0.000172,88.587699,79.449429,4.277844,-38.937815,993.162692,-957.82,-68.04,-251.48,3.407525838248539,0.15144403101551682
1464127064,0.995636,0.009386,-0.014022,0.99549,0.001508,-0.000316,4.9e-05,-0.000104,88.601512,79.456869,4.420985,-38.938588,993.431909,-947.64,-44.16,-294.34,1.5684556547917958,-0.03938519329403829
1464127122,0.994602,0.009415,-0.01394,0.994457,0.001851,-0.000947,2e-05,-0.000179,88.877319,79.757447,4.299881,-38.96636,998.075642,-915.087059,143.792941,-370.917647,-1.1119158467366577,-0.39236694212740214
1464127183,0.993174,0.009257,-0.014086,0.993029,0.002649,-0.0023,0.000139,-0.000234,88.730172,79.58162,4.278407,-38.991793,998.7011,-905.12,127.98,-401.82,-1.5043759766605629,-0.44667668882851413
1464127242,0.993002,0.009162,-0.014096,0.992858,0.002659,-0.002339,0.000191,-0.000222,89.056632,79.647638,3.613301,-39.663538,1021.62365,303.74,928.02,-299.78,-4.457624651825245,-0.12557668879923323
1464127307,0.992809,0.00901,-0.014127,0.992665,0.003018,-0.002745,0.000309,-0.000182,89.028694,79.740053,3.882078,-39.38819,1018.449833,241.5,822.94,-548.98,1.3618106251148412,-0.07342187260205862
1464127363,0.994894,0.009257,-0.014178,0.994748,0.002147,-0.001013,0.00011,-0.000269,88.977406,79.672648,3.938245,-39.402224,1017.857411,113.173333,773.376,-651.797333,1.5415269955621937,-0.3780053605237648
1464127422,0.994137,0.009283,-0.014094,0.993992,0.002159,-0.001311,4.2e-05,-0.00034,88.975437,79.651188,3.966066,-39.439409,1016.984762,158.08,793.66,-615.68,-1.8017875702701731,0.3952035047992633
1464127482,0.991927,0.008983,-0.014019,0.991785,0.003478,-0.003287,0.000353,-9e-05,88.983809,79.682855,3.862203,-39.404596,1015.703471,100.68,620.52,-773.66,3.896624784147967,-0.8709045629229223
1464127545,0.99266,0.008987,-0.014028,0.992518,0.00308,-0.002829,0.000212,-0.000336,88.927367,79.663288,3.971426,-39.306821,1003.640394,573.46,298.2,-767.0,2.7832185158721505,0.04670464750201222
1464127601,0.991269,0.17772,0.429179,0.868769,0.244189,0.005975,0.002125,0.004772,91.350145,74.425676,-31.777041,-41.906525,1029.210815,-152.7,786.8,151.72,1.190469939619156,-0.45514759416714806
1464127661,0.998202,-0.016509,0.351724,0.933649,0.058836,0.005411,0.000245,0.000742,100.534128,87.721429,-24.889466,-42.304623,1038.173723,-227.34,940.84,374.9,0.3073074663875373,-0.840581416195714
1464127722,0.997754,0.065285,0.28677,0.952265,0.074982,0.001991,-0.003792,0.005539,96.657475,82.51166,-19.072297,-46.530793,1037.728459,-216.02,926.48,414.0,-2.660210232379335,-0.7519478372626124
1464127751,1.024362,-0.067369,0.196882,0.855831,0.620273,0.09089,0.031963,-0.076141,100.147539,86.376671,-18.808645,-35.5421,1042.327035,-235.08,801.54,499.62,1.1330137846448893,-0.031226175340372985
1464127898,1.052798,-0.400837,-0.881809,0.270636,1.078365,-0.082531,-0.204744,0.018349,88.230367,78.147821,31.505924,14.690508,1058.133238,667.1,461.06,231.82,-3.366463198270397,1.1663719794558576
1464127951,1.044063,-0.41154,-0.868469,0.279086,0.926322,-0.004166,-0.028485,-0.014088,82.47648655983565,68.08404656719739,-4.0162055221708615,-15.859089592706729,1035.984654,-348.885333,903.957333,-34.581333,-3.645105464524138,1.5353531147522335
1464128015,1.008244,-0.368866,-0.902521,0.213922,0.33982,0.01341,0.044363,-0.023114,82.47648655983565,68.08404656719739,-4.0162055221708615,-15.859089592706729,1035.718281,-423.56,876.72,265.26,1.6093273035570888,0.27371461566538574
1464128072,1.037322,-0.418185,-0.871634,0.243658,1.030124,-0.060336,-0.147426,0.004518,96.806581,81.071053,39.705512,20.362944,1044.2877,540.44,371.14,-98.32,-3.1590377292605467,1.1692401465352535
1464128135,0.995976,0.047084,0.36793,0.923702,0.070372,0.003195,0.002398,0.001711,75.208736,73.514793,-14.65821,-5.973179,1039.63631,-172.7,817.0,617.04,1.196413257690443,-0.26977289808411553
1464128192,1.055745,-0.122962,-0.997627,0.028725,1.066147,-0.008841,-0.06876,-0.004634,82.47648655983565,68.08404656719739,-4.0162055221708615,-15.859089592706729,1064.204924,968.4,255.0,-93.92,-3.426994666546358,0.8042015799010955
1464128265,1.063154,-0.191472,-0.981503,0.074243,1.084536,0.017223,0.059231,-0.013688,103.282485,90.989167,30.173686,28.840456,1024.179703,321.56,699.42,-352.26,-3.293263043997406,0.6960473660064512
1464128311,1.039178,-0.479343,-0.656681,0.376739,0.927456,0.102163,0.062437,0.049481,113.946319,101.825851,24.118891,26.129279,1029.651203,759.16,550.04,-37.94,-1.3075684194778965,0.6054681570915083
1464128415,0.990468,0.004516,-0.020074,0.990252,0.004749,-0.003491,0.000258,-8.3e-05,110.528412,96.401824,10.629835,-53.001547,1011.77576,-167.68,584.22,-808.68,-2.9903091806027624,-0.2005218544135136
1464128435,0.995117,0.004916,-0.020162,0.994898,0.003846,0.003683,-0.000395,2e-05,110.601078,96.465987,10.741032,-53.014018,1011.155381,-161.52,584.04,-809.3,-1.8153710115587691,-0.5007242983007316
1464128505,0.990565,0.004548,-0.020731,0.990335,0.001871,-0.000545,9.8e-05,0.000262,110.367638,96.366204,10.844259,-52.686862,1021.169988,-782.9,475.58,450.86,-2.593395465506374,0.08806882266521535
1464128551,0.991272,0.0044,-0.020724,0.991043,0.001646,0.000162,-7.8e-05,0.000122,110.425774,96.429189,10.869904,-52.68796,1023.528564,-752.52,495.84,484.24,-2.4737257543720745,-0.16162339161331615
1464128611,0.989834,0.004448,-0.020669,0.989605,0.001921,-0.001087,1.1e-05,8.2e-05,110.326581,96.334012,10.827356,-52.663447,1023.687065,-740.86,431.2,559.12,-1.6443838886384883,-0.2552514319995994
1464128671,0.988029,0.004211,-0.0205,0.987805,0.002919,-0.002634,0.000222,0.000149,110.60227,96.338228,9.783836,-53.432689,1016.078467,-265.44,448.4,-639.34,-1.2962023154941107,-0.05323582139097355
1464128732,0.988059,0.004339,-0.02036,0.987837,0.00291,-0.002647,0.00022,0.000144,110.554599,96.392476,10.041383,-53.187692,1016.465765,-840.1,527.88,209.64,-3.6593867617347966,0.18654817882509284
1464128792,0.991207,0.004574,-0.020523,0.99098,0.001644,0.000271,-1.6e-05,3.6e-05,110.856499,96.637771,9.968581,-53.383202,1009.779724,45.16,533.78,-814.56,0.6082960389450611,-0.10602633479669664
