,raw_acc:magnitude_stats:mean,raw_acc:3d:mean_x,raw_acc:3d:mean_y,raw_acc:3d:mean_z,proc_gyro:magnitude_stats:mean,proc_gyro:3d:mean_x,proc_gyro:3d:mean_y,proc_gyro:3d:mean_z,raw_magnet:magnitude_stats:mean,raw_magnet:3d:mean_x,raw_magnet:3d:mean_y,raw_magnet:3d:mean_z,audio_naive:mfcc0:mean,audio_naive:mfcc1:mean,audio_naive:mfcc2:mean,audio_naive:mfcc3:mean,audio_naive:mfcc4:mean,audio_naive:mfcc5:mean,audio_naive:mfcc6:mean,audio_naive:mfcc7:mean,audio_naive:mfcc8:mean,audio_naive:mfcc9:mean,audio_naive:mfcc10:mean,audio_naive:mfcc11:mean,audio_naive:mfcc12:mean,watch_acceleration:magnitude_stats:mean,watch_acceleration:3d:mean_x,watch_acceleration:3d:mean_y,watch_acceleration:3d:mean_z
1446751250,0.988402,0.028908,-0.003253,0.987963,0.068638,-0.064063,-0.001141,-0.020977,72.945029,-0.877841,-71.202109,15.822484,6.198975,0.218982,0.965546,0.250025,-0.041704,-0.236962,-0.354604,-0.27135,-0.258784,-0.223457,0.070899,-0.338547,-0.029019,1004.1854738,575.4201963,-523.465114,-548.9392519
1446751301,0.988087,0.026458,-0.00138,0.987708,0.051395,-0.046517,-0.000359,-0.019897,25.99976,-17.29849,2.986934,19.109349,5.754407,0.231789,1.101965,0.193198,-0.120398,-0.105035,-0.241787,-0.11788,0.006488,-0.224229,0.012716,-0.288766,-0.04086,1009.4268453000001,233.4962286,40.1407563,-611.8365858
1446751360,0.988302,0.024485,0.002753,0.987983,0.071216,-0.065633,6.9e-05,-0.021619,29.057823,-20.777686,9.476946,17.958778,7.648581,0.217739,0.910153,0.027284,-0.105481,0.001893,-0.258366,-0.248908,-0.158421,-0.214677,0.050626,-0.262548,-0.090678,990.206669,-4.548571,-9.097143,-990.102857
1446751442,0.989591,0.025725,0.006118,0.989219,0.068195,-0.062975,-0.000205,-0.021241,112.629243,-54.922389,54.273322,-81.995366,6.287818,0.559904,1.307499,0.228968,-0.158514,-0.137639,-0.360656,-0.257142,0.039281,-0.219167,-0.006607,-0.296234,-0.070574,991.20344,-6.08,-10.112,-991.082667
1446751510,0.989701,0.025632,0.006538,0.989337,0.075075,-0.058534,-0.000261,-0.021759,113.322327,-57.460891,55.739892,-80.206481,7.563057,0.641458,1.29226,0.119193,-0.180559,-0.188024,-0.431824,-0.403726,-0.137139,-0.272998,0.133555,-0.191646,-0.111295,989.654441,-5.142857,-12.525714,-989.508571
1446751549,0.988863,0.026049,0.007433,0.988475,0.067435,-0.062924,-0.00066,-0.021083,112.920143,-57.327487,55.407397,-79.965676,7.992129,0.478955,1.237603,0.211365,-0.119963,-0.195137,-0.308635,-0.331025,-0.235068,-0.208713,0.051033,-0.257589,-0.055718,990.851405,-6.301538,-11.963077,-990.695385
1446751625,0.988757,0.026174,0.00631,0.988379,0.071812,-0.066846,-0.002319,-0.021628,112.915777,-57.198233,55.372484,-80.0761,7.643905,0.618852,1.253872,0.219047,-0.091329,-0.212267,-0.272725,-0.264896,-0.165105,-0.256217,0.073587,-0.255612,-0.079826,989.757448,-5.632,-11.434667,-989.610667
1446751691,0.988328,0.027202,0.001662,0.987937,0.072011,-0.065951,-0.001004,-0.020566,112.519176,-56.917595,55.224786,-79.810419,6.957947,0.356493,1.038283,0.104165,-0.178397,-0.143907,-0.248717,-0.247856,-0.018845,-0.130108,0.064345,-0.277302,-0.068946,990.726344,-6.125714,-6.102857,-990.628571
1446751740,0.98744,0.028755,0.00227,0.986983,0.07022,-0.065197,0.000947,-0.022261,112.293401,-56.912268,55.192005,-79.527398,7.917033,0.457137,0.923494,0.092879,-0.137385,-0.100814,-0.428135,-0.446665,-0.098213,-0.115121,0.077068,-0.316851,0.019475,989.89767,-6.523077,-6.473846,-989.784615
1446751813,0.986801,0.026314,0.004872,0.986428,0.070447,-0.065592,-6.5e-05,-0.02129,112.809788,-46.49822,49.380931,-90.140695,8.044578,0.665164,0.922032,-0.042769,-0.145366,-0.205196,-0.259798,-0.204073,-0.221835,-0.244928,0.193682,-0.237801,-0.050053,991.918905,-4.662857,-7.931429,-991.817143
1446751849,0.98673,0.02512,0.002093,0.986388,0.073724,-0.067391,-0.000447,-0.023053,114.21312,-46.788367,46.469336,-93.162763,6.857277,0.262822,1.251354,0.129232,-0.164519,-0.099923,-0.313593,-0.19613,-0.009479,-0.174603,0.048499,-0.291605,-0.116884,988.845953,-4.594286,-9.005714,-988.548571
1446751902,0.987107,0.021813,0.000317,0.986832,0.074978,-0.066158,-0.000505,-0.021642,115.010931,-48.362641,42.661884,-95.221974,6.572616,0.575872,1.133445,-0.073743,-0.188083,-0.087075,-0.348596,-0.31629,-0.056921,-0.148247,0.040381,-0.239711,-0.026361,990.931212,-34.24,-105.52,-959.066667
1446751963,0.98726,0.021623,0.000473,0.987009,0.070631,-0.065265,0.001548,-0.022815,114.859799,-47.461262,42.353132,-95.629911,7.751652,0.491991,0.899319,0.11332,-0.118673,-0.21365,-0.343428,-0.23799,-0.134026,-0.100097,0.140447,-0.273484,-0.016807,1002.345871,5.302857,-15.177143,-992.982857
1446752023,0.987189,0.022947,0.001201,0.986888,0.070996,-0.066073,0.000749,-0.022084,115.390861,-47.678001,42.452055,-96.123247,8.117913,0.615463,1.009749,0.083399,-0.130079,-0.163589,-0.341259,-0.25571,-0.05261,-0.194742,0.041079,-0.286,0.022644,991.857104,-6.826667,-9.429333,-991.722667
1446752096,0.986705,0.024615,0.004242,0.986381,0.073313,-0.068027,-0.001182,-0.023513,56.69147,-35.485906,39.705145,-19.444229,6.509696,0.434578,1.241436,0.044009,-0.109699,-0.228657,-0.433825,-0.19614,0.00225,-0.222039,0.064796,-0.285149,-0.042816,990.203974,-7.594667,-11.648,-990.037333
1446752149,0.987064,0.022975,0.003016,0.986785,0.070188,-0.065158,9.4e-05,-0.0218,56.847584,-35.21484,40.171695,-19.435929,7.726958,0.596283,1.149414,-0.040956,-0.098658,-0.152334,-0.253685,-0.318393,-0.057094,-0.23118,0.03508,-0.249105,-0.011948,989.164198,-7.04,-11.495385,-988.996923
1446752219,0.987122,0.025368,0.00386,0.986774,0.0726,-0.067181,-0.000297,-0.023169,57.123155,-35.345551,40.400637,-19.531109,8.907214,0.025656,0.724918,0.028604,-0.161962,-0.206361,-0.390617,-0.304953,-0.128328,-0.097147,0.118468,-0.255315,-0.02459,988.611308,-8.071111,-11.768889,-988.444444
1446752253,0.986505,0.021494,0.002262,0.986261,0.072419,-0.066665,-0.001058,-0.023257,56.635059,-34.821794,40.55662,-18.709716,6.693328,0.60265,1.269021,0.106464,-0.078346,-0.128282,-0.236117,-0.222096,-0.067245,-0.220535,0.049312,-0.330408,-0.002439,991.353623,-4.548571,-9.965714,-991.245714
1446752347,0.986095,0.021248,0.001626,0.985849,0.069211,-0.06438,-0.000538,-0.022247,56.44878,-34.826649,40.175101,-18.958574,7.548641,0.324088,1.112819,0.020029,-0.123694,-0.062798,-0.331208,-0.206227,-0.087085,-0.175254,0.059951,-0.281986,-0.062195,989.838055,-5.142857,-9.714286,-989.714286
1446752407,0.985856,0.022057,0.0019,0.985598,0.059699,-0.054798,-0.000655,-0.02144,58.714598,-35.646908,41.535371,-21.247064,7.613608,0.658558,1.302369,0.094667,-0.133342,-0.201487,-0.265192,-0.30077,-0.029527,-0.185883,0.048898,-0.324241,0.00884,991.115159,-5.782857,-10.4,-990.971429
1446752451,0.986106,0.023354,0.00602,0.985802,0.077122,-0.065919,0.000125,-0.024831,58.857847,-35.560215,41.572818,-21.707069,6.28446,0.784201,1.39597,-0.089052,-0.286267,-0.214989,-0.186362,-0.169056,-0.08264,-0.214662,0.108889,-0.341731,-0.051302,989.900931,-8.426667,-13.413333,-989.706667
1446752520,0.985814,0.023564,0.00677,0.985504,0.070707,-0.065707,-0.001063,-0.022334,68.810803,-39.045154,44.782995,-34.710957,6.591246,0.652622,1.314927,0.017115,-0.271017,-0.192131,-0.153752,-0.188896,-0.054098,-0.172728,0.154756,-0.351179,-0.107808,988.721591,-7.36,-13.907692,-988.529231
1446752598,0.985641,0.021722,0.007075,0.985371,0.069936,-0.065172,0.000195,-0.022355,67.978801,-38.568037,44.291921,-34.230937,5.504332,0.503931,1.436952,0.130214,-0.201096,-0.211013,-0.119061,-0.189254,-0.139434,-0.176592,0.079682,-0.293713,-0.026951,1040.388973,25.04,-31.28,-994.72
1446752683,0.984183,0.019674,0.004493,0.983949,0.065502,-0.058953,-0.000216,-0.022776,68.503109,-40.133962,43.766319,-34.15198,7.059053,0.456414,1.242251,0.142165,-0.126945,-0.127237,-0.246779,-0.256914,-0.048585,-0.158169,0.044643,-0.301849,-0.075163,990.516398,-4.949333,-9.450667,-990.4
1446752728,0.984646,0.021479,0.00413,0.984387,0.069886,-0.064799,0.000217,-0.022419,69.235215,-41.040113,43.756511,-34.562366,7.22694,0.280428,0.902924,0.134103,-0.06358,-0.101394,-0.342468,-0.214226,-0.025322,-0.119316,0.074516,-0.362652,-0.038235,990.806447,-7.611429,-9.188571,-990.651429
1446752820,0.985338,0.022794,0.001664,0.98506,0.069148,-0.064477,-7.5e-05,-0.02196,68.954519,-40.815332,43.81625,-34.189652,6.798215,0.377155,0.80881,0.09743,-0.143702,-0.28721,-0.219235,-0.122486,-0.098597,-0.164492,0.104854,-0.255212,-0.087484,991.133133,-7.68,-8.662857,-990.994286
1446752881,0.985244,0.023,0.001006,0.984965,0.07325,-0.067243,0.00051,-0.024144,69.174746,-40.812693,43.880308,-34.552291,7.504367,0.297871,0.551873,0.136795,-0.045371,-0.202416,-0.359933,-0.20862,-0.123001,-0.119319,0.131365,-0.210356,-0.049672,990.492579,-7.177143,-8.777143,-990.354286
1446752941,0.984953,0.023689,0.002246,0.984653,0.071559,-0.066684,0.001335,-0.022113,69.317008,-40.758973,43.666077,-35.167747,7.852682,0.139766,0.657251,0.094504,-0.000981,-0.242754,-0.234075,-0.173997,-0.193261,-0.182164,0.168729,-0.221203,-0.028502,989.971675,-8.365714,-8.662857,-989.828571
1446752973,0.98496,0.024319,0.002537,0.984643,0.067733,-0.062939,-0.000225,-0.022161,68.708837,-40.793784,43.142213,-34.575461,7.160465,0.200931,1.003641,0.24051,-0.051198,-0.134835,-0.292448,-0.292532,-0.128959,-0.170763,0.03117,-0.294986,0.003943,989.604698,-8.388571,-8.708571,-989.462857
1446753049,0.987358,0.021574,-0.002244,0.986383,0.088214,-0.064026,-0.000292,-0.015253,50.016902,-28.046276,26.143296,-12.206954,7.091421,-0.221115,1.012078,0.147601,-0.186505,-0.000683,-0.355935,-0.187863,-0.111228,-0.194658,-0.02172,-0.323436,-0.04926,993.522133,-4.754286,-7.977143,-993.142857
1446753093,0.986068,0.025825,-0.000912,0.985672,0.0739,-0.065992,0.000158,-0.025367,43.302294,-33.813445,-12.485565,23.992262,6.326305,-0.245731,1.063279,0.386671,-0.170368,-0.030348,-0.149539,-0.205565,-0.041583,-0.259245,-0.038708,-0.305367,-0.032313,1002.995814,-319.232,654.784,-686.112
1446753180,0.986239,0.025532,-0.000944,0.985904,0.069748,-0.064411,-0.001523,-0.021701,42.838642,-34.436184,-9.628932,23.589644,6.781103,-0.237002,0.852626,0.289369,-0.022555,0.057255,-0.248257,-0.161149,-0.12854,-0.18316,0.006183,-0.285197,0.003008,1000.451407,172.96,390.697143,-802.88
1446753240,0.986532,0.023911,-0.001555,0.986227,0.070676,-0.065271,0.00026,-0.022169,42.860851,-34.40117,-9.375416,23.783945,6.196602,-0.067518,0.979183,0.268438,-0.003323,0.113828,-0.237895,-0.154884,-0.050433,-0.194054,-0.016158,-0.349875,-0.077202,1061.13596,366.651429,847.748571,504.594286
1446753301,0.985885,0.022885,-0.000826,0.985605,0.070906,-0.065585,-0.000455,-0.022902,43.023272,-34.303046,-9.710171,24.082665,6.064415,-0.013729,0.839237,0.271467,-0.011857,0.005999,-0.222852,-0.170828,-0.125127,-0.183091,0.06093,-0.307972,-0.015101,1016.778897,89.965714,-248.457143,-922.697143
1446753351,0.986414,0.022072,-0.000397,0.986155,0.070955,-0.066006,-0.000445,-0.02169,42.787652,-34.322155,-9.39076,23.760274,7.256934,-0.083765,0.758251,0.301378,-0.003108,-0.049325,-0.346836,-0.291779,-0.147718,-0.115504,0.052067,-0.28234,-0.015127,1004.938966,392.64,-45.907692,-827.716923
1446753404,0.986226,0.02586,0.000615,0.985876,0.072943,-0.066898,-0.000341,-0.020666,55.527802,-33.55266,-39.007124,20.878905,7.224082,0.023379,1.245641,0.155025,-0.090846,-0.033995,-0.109814,-0.160226,-0.087898,-0.265592,-0.024769,-0.239958,0.009553,1000.059258,688.64,413.653333,-595.392
1446753480,1.002043,0.115116,0.198692,0.762981,1.016679,-0.06979,-0.011638,-0.031397,89.591712,-75.138493,-36.663726,22.447135,5.599982,-0.910227,1.105285,-0.200995,-0.138443,0.064752,-0.25061,-0.097207,-0.046548,-0.164795,0.013801,-0.188755,-0.027595,1010.635993,967.428571,124.502857,-200.64
1446753565,0.984217,-0.056515,0.327684,0.903575,0.380274,-0.07351,-0.01445,-0.058501,130.338171,-106.416761,-68.331848,31.118021,7.06926,0.902816,1.283794,-0.229566,0.146397,0.163162,0.16033,-0.102493,0.054667,-0.119578,0.069602,-0.321169,-0.017343,1072.9068088000001,161.3436005,163.15846689999998,-796.6217604
1446753617,1.010989,0.112608,0.198833,0.93499,0.800592,-0.068685,0.001829,-0.021556,130.689863,-110.650752,-61.841387,30.097826,7.798353,0.868116,1.562471,-0.213215,-0.074997,-0.124839,-0.150871,-0.078303,0.082336,-0.13887,0.037254,-0.235865,0.030555,1554.889702,1399.68,423.04,-100.48
1446753675,1.032963,0.515269,0.028119,0.819335,0.927638,-0.079597,-0.044382,-0.004336,108.849726,-90.770161,-56.864805,16.637504,8.927478,0.800794,1.686994,0.115246,0.14015,0.102855,-0.101688,-0.170886,0.100011,-0.086383,0.045372,-0.277842,0.022177,1432.925424,1234.346667,425.066667,110.826667
1446753733,1.030099,0.121067,0.24634,0.787421,0.816872,-0.085936,0.055024,-0.06269,98.077965,-72.898531,-56.405341,27.871032,8.321578,0.631202,1.756877,0.182191,0.01901,0.088349,-0.090367,-0.057663,0.04057,-0.063167,0.076957,-0.182692,0.045202,1006.102745,966.826667,257.28,-88.213333
1446753797,1.003067,0.169254,0.271745,0.921054,0.713582,-0.05188,-0.013132,-0.091117,131.171266,-112.308961,-61.387457,24.670713,8.790423,-1.217328,1.030834,-0.046504,-0.087894,0.135433,-0.172471,-0.045288,0.00745,-0.139022,0.099548,-0.178792,0.102361,1064.717665,88.502857,866.948571,582.537143
1446753861,1.005942,-0.077078,-0.02479,0.949501,0.375486,-0.061778,-0.039447,0.096183,94.448242,-88.334032,-21.258092,25.248346,3.642246,-1.053334,0.962913,0.095245,-0.222905,0.122141,-0.232263,-0.055057,-0.051579,-0.164362,0.050273,-0.21758,-0.030107,1062.425268,542.171429,348.891429,-324.96
1446753949,0.994222,0.021525,0.002561,0.992318,0.09542,-0.060571,-0.001184,-0.005616,92.871984,-86.498136,-21.72951,25.555008,3.555036,-0.667145,1.119126,0.003715,-0.244156,-0.050325,-0.46833,-0.188052,-0.07558,-0.165132,0.059245,-0.253069,-0.004507,1011.492273,176.205714,494.285714,-683.977143
1446754037,0.990874,0.018296,-0.005001,0.990683,0.06691,-0.06233,-0.002398,-0.019582,92.40101,-86.475207,-20.268916,25.475969,3.096868,-1.179672,1.295818,0.129866,-0.215447,0.093809,-0.300861,-0.009417,-0.062536,-0.195005,0.071414,-0.256189,-0.021836,1017.425578,0.182857,532.937143,-605.074286
1446754057,0.990782,0.01987,-0.003409,0.990544,0.065373,-0.060864,-0.00213,-0.020059,94.718541,-91.072204,-19.676937,17.026089,2.940283,-0.949029,1.118849,-0.047076,-0.173585,0.104053,-0.433733,-0.049519,-0.046228,-0.181103,0.102531,-0.269813,-0.013077,1002.470427,-126.742857,496.685714,-833.668571
1446754117,0.991801,0.019696,-0.003794,0.991594,0.065385,-0.060953,5.8e-05,-0.019098,94.571167,-90.935328,-19.384012,17.282853,4.384471,-0.673598,1.258961,-0.093662,-0.026332,0.306686,-0.449945,-0.067382,-0.028029,-0.213484,0.126754,-0.288039,-0.032083,997.933307,-132.091429,349.622857,-922.331429
1446754178,0.994299,0.019389,-0.005857,0.994088,0.058738,-0.054778,-0.002531,-0.018231,94.973531,-91.34324,-18.996047,17.762079,2.604661,-0.622881,1.213042,-0.061864,-0.132475,0.206909,-0.423213,-0.070039,-0.038823,-0.19635,0.080499,-0.287697,-0.054337,984.872485,-841.942857,55.36,-455.451429
1446754240,0.995559,0.019339,-0.006996,0.995171,0.0796,-0.055803,-0.002038,-0.010038,94.442207,-90.925098,-18.70807,17.338213,2.341781,-0.775031,1.167223,0.020268,-0.175064,0.153305,-0.292525,-0.009217,-0.049424,-0.236837,0.047169,-0.316429,0.013406,1000.027884,85.674667,199.893333,-975.872
1446754297,0.995603,0.018561,-0.007602,0.995398,0.061734,-0.057947,-0.001976,-0.018005,92.90078,-88.501388,-18.895814,20.999337,4.661089,-0.658156,1.230824,0.024089,-0.25127,0.324951,-0.173023,-0.122388,0.073182,-0.152903,0.091254,-0.234137,-0.054251,983.523706,-857.348571,16.64,-438.102857
1446754399,0.996887,0.018228,-0.008612,0.996681,0.064081,-0.056729,-0.000785,-0.017412,93.373391,-89.004019,-18.659,21.182362,5.778519,-0.735607,1.173393,-0.039256,-0.314545,0.270002,-0.420788,-0.142359,0.00624,-0.21548,0.13074,-0.21247,-0.048672,994.966407,-9.051429,189.714286,-976.594286
1446754459,0.996368,0.018277,-0.007976,0.996165,0.058017,-0.054128,-0.00203,-0.017652,93.283894,-88.824255,-18.956988,21.278159,5.41348,-0.867475,1.235681,-0.027031,-0.452945,0.137133,-0.273003,-0.140867,-0.1155,-0.121269,0.076456,-0.262213,-0.053288,988.501996,-572.726154,61.932308,-657.255385
1446754519,0.995972,0.018199,-0.007306,0.995776,0.062566,-0.058238,-0.000502,-0.019028,93.151805,-88.752295,-18.964001,20.991585,5.543067,-0.654743,1.221079,0.030056,-0.347448,0.139039,-0.205118,-0.148585,-0.111485,-0.151789,0.060495,-0.248163,-0.022417,1002.927433,58.171429,337.554286,-942.491429
1446754549,0.995525,0.01822,-0.006889,0.995331,0.042265,-0.038532,-0.002831,-0.01673,93.044793,-88.668188,-19.242261,20.615696,7.52182,-0.800825,1.24785,-0.098164,-0.377096,0.182922,-0.319435,-0.095908,-0.121008,-0.109075,0.095894,-0.224931,-0.016098,986.857149,-631.771429,143.017143,-641.645714
1446754597,0.993957,0.018328,-0.005717,0.993768,0.05994,-0.055994,-0.002354,-0.018415,92.668313,-88.276839,-19.3684,20.458173,4.851214,-1.071491,1.235798,0.06997,-0.341378,0.198864,-0.315919,-0.036817,-0.087505,-0.14533,0.05788,-0.242697,-0.040586,995.2188,-252.824615,260.209231,-923.569231
1446754667,0.995345,0.018266,-0.006922,0.995152,0.06233,-0.058338,-0.003965,-0.017959,92.852194,-88.560777,-18.943406,20.484894,9.274635,-0.888356,1.208511,0.013224,-0.223664,0.274729,-0.250172,-0.043579,-0.121844,-0.11032,0.068299,-0.266771,0.01321,992.519132,-216.789333,254.848,-934.336
1446754754,0.996695,0.017722,-0.007179,0.99651,0.05505,-0.051432,-0.002546,-0.017037,92.993441,-88.841288,-18.633799,20.193205,3.019521,-0.305714,0.817515,-0.157293,0.00173,0.079487,-0.385936,-0.115316,-0.065045,-0.205741,0.101116,-0.286191,-0.019662,995.739359,-179.221333,555.733333,-805.994667
1446754814,0.996176,0.018063,-0.007629,0.99598,0.060584,-0.056623,-0.002331,-0.018046,93.039006,-88.856771,-18.794647,20.186001,5.932366,-0.834142,0.916741,-0.019822,-0.0455,0.247101,-0.302915,-0.001468,-0.016374,-0.196303,0.096386,-0.285155,-0.011852,1004.21413,-277.482667,440.426667,-639.189333
1446754849,0.995968,0.018197,-0.007636,0.995771,0.058663,-0.054966,-0.002381,-0.017502,92.996505,-88.771633,-18.878,20.286525,5.989293,-0.527798,0.8159,-0.174266,-0.16117,0.26912,-0.41344,-0.01887,-0.101833,-0.233651,0.110735,-0.347347,-0.038706,1004.248711,20.68,415.14,-910.86
1446754920,0.996319,0.018078,-0.008237,0.996119,0.058627,-0.054995,-0.002211,-0.016966,93.096668,-88.865802,-18.701583,20.495481,5.630722,-0.340816,1.067824,-0.171093,-0.111353,0.165951,-0.423309,-0.07215,-0.040648,-0.234451,0.138697,-0.280838,-0.037026,1004.560861,2.08,517.051429,-854.56
1446754980,0.996381,0.018112,-0.008319,0.99618,0.061774,-0.057653,-0.001947,-0.017899,94.680068,-89.195942,-19.233908,25.266555,8.0345,-0.955802,1.308509,0.204324,-0.094364,0.188847,-0.252638,-0.11779,-0.076215,-0.191678,0.099822,-0.246574,0.018553,1007.965589,32.0,772.731429,-646.194286
1446755041,0.997055,0.018182,-0.008648,0.996849,0.060406,-0.05678,-0.003564,-0.01623,94.881396,-89.386622,-19.231997,25.350138,8.380098,-0.687898,1.113824,0.185329,-0.105273,0.172102,-0.263164,-0.137508,-0.059751,-0.166908,0.123352,-0.227008,0.042686,1008.434552,49.622857,737.417143,-685.874286
1446755101,0.997216,0.018081,-0.008843,0.997011,0.058861,-0.05514,-0.002637,-0.01727,94.969018,-89.501999,-19.216,25.282704,7.889458,-0.810852,1.064174,0.097617,-0.113076,0.198989,-0.271128,-0.106959,-0.04625,-0.163942,0.065612,-0.271806,-0.013208,1007.660073,50.537143,734.697143,-687.52
1446755149,0.997163,0.018217,-0.008778,0.996954,0.055094,-0.051597,-0.002812,-0.016577,95.020065,-89.501999,-19.216,25.47408,1.394516,-0.854794,1.306647,0.166987,-0.086873,0.208105,-0.319167,-0.128615,-0.073141,-0.200596,0.103494,-0.248375,-0.007195,1006.162105,110.788571,700.365714,-712.845714
1446755197,0.996912,0.018093,-0.008492,0.99671,0.060458,-0.056908,-0.002778,-0.017613,95.051261,-89.501999,-19.269366,25.549544,5.690426,-1.231765,1.227701,0.191202,-0.156873,0.228153,-0.27182,-0.057776,-0.063773,-0.204951,0.057234,-0.282445,-0.012855,1006.683746,87.611429,712.411429,-705.668571
1446755257,0.997395,0.018061,-0.008886,0.997189,0.0572,-0.053603,-0.001876,-0.016717,94.746181,-89.288842,-19.018624,25.333046,5.985495,-0.927768,1.241386,0.195323,-0.096792,0.24276,-0.249476,-0.032212,-0.05666,-0.200759,0.120702,-0.241556,0.031317,988.653053,-619.337143,134.925714,-519.131429
1446755354,0.997856,0.018098,-0.008083,0.997649,0.059863,-0.054461,-0.003432,-0.017104,94.965826,-89.35505,-19.198356,25.798118,0.82813,-1.292169,1.151725,0.202471,-0.062656,0.243718,-0.255136,-0.023954,-0.046886,-0.237839,0.083634,-0.229264,0.059496,1003.750794,161.526154,298.166154,-815.335385
1446755414,0.997033,0.018069,-0.007946,0.996828,0.06136,-0.056829,-0.002594,-0.015579,94.806523,-89.290441,-19.179001,25.44905,2.381316,-1.07065,1.031269,0.143058,-0.183266,0.198526,-0.284861,-0.072022,-0.053691,-0.185304,0.084131,-0.277185,0.001883,992.280239,-198.308571,52.845714,-970.102857
