,raw_acc:magnitude_stats:mean,raw_acc:3d:mean_x,raw_acc:3d:mean_y,raw_acc:3d:mean_z,proc_gyro:magnitude_stats:mean,proc_gyro:3d:mean_x,proc_gyro:3d:mean_y,proc_gyro:3d:mean_z,raw_magnet:magnitude_stats:mean,raw_magnet:3d:mean_x,raw_magnet:3d:mean_y,raw_magnet:3d:mean_z,audio_naive:mfcc0:mean,audio_naive:mfcc1:mean,audio_naive:mfcc2:mean,audio_naive:mfcc3:mean,audio_naive:mfcc4:mean,audio_naive:mfcc5:mean,audio_naive:mfcc6:mean,audio_naive:mfcc7:mean,audio_naive:mfcc8:mean,audio_naive:mfcc9:mean,audio_naive:mfcc10:mean,audio_naive:mfcc11:mean,audio_naive:mfcc12:mean,watch_acceleration:magnitude_stats:mean,watch_acceleration:3d:mean_x,watch_acceleration:3d:mean_y,watch_acceleration:3d:mean_z
1440628061,0.978062,-0.004638,0.008691,0.978012,0.118322,-0.018928,-0.102796,0.004116,228.176693,-35.280043,115.452363,-193.624855,6.462614,0.330146,0.942808,-0.19551,0.391482,-0.416558,-0.18339,-0.40978,-0.447235,-0.057607,-0.115593,-0.223858,-0.127248,1002.606607,10.742857,31.428571,-1001.988571
1440628129,0.97863,-0.003409,0.009132,0.978511,0.064123,-0.002703,0.010225,0.002121,228.893142,-35.728163,115.21196,-194.527985,6.136488,0.273865,0.849123,-0.347129,0.339946,-0.424565,-0.192891,-0.293664,-0.355335,-0.074738,-0.182215,-0.266939,-0.088443,1001.478793,10.605714,29.645714,-1000.891429
1440628176,0.978542,-0.006024,0.008796,0.978483,0.127773,-0.017702,-0.093106,0.032245,228.996852,-35.280447,115.328313,-194.662977,4.806324,0.030995,1.330542,-0.221572,0.290874,-0.296327,-0.048996,-0.141508,-0.265542,-0.169584,-0.228236,-0.231601,-0.132741,1001.781305,10.688,30.186667,-1001.194667
1440628239,0.979048,-0.0018,0.009077,0.978989,0.117273,-0.013715,-0.100794,0.014072,229.652553,-35.865857,115.623624,-195.153967,6.975048,-0.035626,1.214507,-0.247305,0.261007,-0.381369,-0.187404,-0.232966,-0.330358,-0.154589,-0.20885,-0.21081,-0.09661,1001.413971,11.132632,30.602105,-1000.808421
1440628305,0.978874,-0.001681,0.009191,0.978816,0.092975,-0.008131,-0.078192,-0.002347,229.539471,-35.806389,115.671068,-195.003629,7.214236,0.329491,0.866109,-0.205276,0.385099,-0.531716,-0.17875,-0.343722,-0.500359,-0.058275,-0.101515,-0.201063,-0.06399,1001.295189,11.098947,30.618947,-1000.690526
1440628371,0.979112,0.002947,0.01023,0.979048,0.046341,0.006537,0.044385,-0.004148,229.420124,-36.086568,116.192319,-194.500775,6.014873,0.272595,1.136627,-0.33861,0.2905,-0.387574,-0.114193,-0.256032,-0.407439,-0.171783,-0.14493,-0.188702,-0.135827,1001.254893,9.824,30.288,-1000.672
1440628418,0.978843,0.014474,0.000344,0.978214,0.106323,-0.025629,-0.0699,-0.024759,233.650076,-37.298757,108.262672,-203.520129,6.424629,0.221948,0.98291,-0.234217,0.334174,-0.426893,-0.182105,-0.231534,-0.424823,-0.066705,-0.265573,-0.256572,-0.037733,1001.308998,8.623158,29.507368,-1000.757895
1440628481,0.97991,0.023437,-0.001309,0.978762,0.129438,-0.005505,0.014051,0.096204,222.728172,-23.931286,159.068773,-151.23033,7.515513,-0.511204,1.251724,-0.378513,0.221319,-0.476176,-0.195519,-0.274985,-0.364804,-0.123954,-0.258907,-0.21751,-0.166689,1005.38681,17.04,31.008,-1004.272
1440628547,0.978954,0.024437,-0.00139,0.978641,0.054587,0.007602,0.052578,-0.008007,228.327124,-25.633324,176.702573,-142.24541,7.082619,0.199606,0.870407,-0.32192,0.237289,-0.396483,-0.2576,-0.324227,-0.423776,-0.056231,-0.137518,-0.253236,-0.118979,1000.687962,8.892632,33.178947,-999.983158
1440628599,0.980331,0.024017,-0.001407,0.975063,0.109103,-0.026914,-0.08873,0.000333,229.843733,-46.510927,174.397482,-142.289996,6.99504,0.38315,0.769391,-0.236562,0.270122,-0.503082,-0.190338,-0.273667,-0.359127,-0.004079,-0.137469,-0.265396,-0.066852,1037.927503,-301.344,734.288,-474.928
1440628665,0.979367,0.023602,-0.001552,0.979079,0.064722,0.003886,0.060302,-0.011975,230.959425,-52.080125,174.901976,-141.559788,8.006712,0.178247,1.133344,-0.196407,0.228156,-0.551137,-0.238705,-0.277295,-0.382456,0.00623,-0.197089,-0.295118,-0.102456,1014.435165,283.657143,642.994286,-266.674286
1440628747,0.976601,-0.069828,0.216723,0.947086,0.27558,-0.032308,0.062534,-0.06186,156.11853,-42.550113,95.219076,-116.157569,8.243316,0.031749,1.256445,-0.392357,0.374769,-0.510912,-0.092768,-0.292688,-0.328579,0.052887,-0.063813,-0.195897,-0.071164,1010.934946,-677.097143,543.108571,-290.765714
1440628807,0.992453,0.126645,0.197778,0.948121,1.201813,-0.084816,0.161927,0.20619,138.162241,-12.368799,105.562524,-86.988499,7.060518,-0.784059,1.331404,-0.405104,0.321704,-0.377219,0.010916,-0.05366,-0.132418,-0.037832,-0.144164,-0.24048,-0.153803,1043.556396,-70.422857,995.748571,199.862857
1440628842,0.985967,-0.068349,0.214114,0.936659,1.761316,-0.070674,-0.081144,0.225849,128.182684,-40.087482,91.101159,-78.874069,7.532792,-0.693293,1.060397,-0.595454,0.154154,-0.388297,-0.010182,-0.095133,-0.297272,-0.01831,-0.236493,-0.163513,-0.050399,1030.565755,-163.52,952.48,120.64
1440628915,1.127401,0.227807,0.992025,0.01976,2.563486,-0.079947,0.098596,0.049424,110.980716,-39.669976,101.755063,-13.333818,7.117858,-1.17565,1.607426,-0.236817,0.479063,-0.090735,0.248904,0.177703,-0.075972,0.115874,-0.131175,-0.038955,-0.074313,1038.707134,-27.2,1008.434286,-40.274286
1440628956,1.134123,0.219726,0.993452,0.007326,2.744921,-0.063041,0.181792,0.058522,116.147261,-40.45639,105.372479,-22.127629,5.856662,-1.323647,1.571814,-0.2143,0.456192,-0.118437,0.225475,0.147621,-0.081001,0.129135,-0.098978,-0.001775,-0.048743,1028.481002,409.367273,587.578182,-320.494545
1440629200,1.153439,0.193637,1.007653,0.027405,2.330912,-0.087406,0.150448,0.03306,85.519926,-35.603414,74.044545,-2.290305,6.962021,-1.436057,1.341355,-0.247594,0.396474,-0.16197,0.160775,0.112036,-0.100338,0.092658,-0.083652,0.023801,-0.021674,1028.383673,-271.792,879.088,-414.048
1440629257,1.00571,0.148135,0.457063,0.452699,0.565857,-0.043922,0.132916,0.015236,113.575523,-34.491827,78.474136,-71.563633,-2.358457,-1.753704,1.342068,-0.547436,0.310669,-0.301918,0.057001,-0.011962,0.001275,0.044401,-0.044107,-0.005347,0.013232,1023.584857,637.546667,593.573333,-310.72
1440629337,0.969155,-0.046925,0.322847,0.902434,0.113214,-0.061325,0.06707,-0.031943,140.064324,-44.337209,93.370042,-94.468154,9.609809,-1.577362,1.615095,-0.243527,0.458762,-0.181367,0.058685,-0.088296,0.072421,-0.061268,0.013998,0.048957,0.029669,1022.046231,55.794286,933.028571,-408.342857
1440629444,0.968968,-0.128063,0.208945,0.937413,0.168089,-0.036526,0.062336,-0.034347,141.957419,-40.908018,96.415027,-95.80175,5.331387,-1.668312,1.75485,-0.213622,0.556472,-0.006166,0.212852,0.048131,0.145708,0.049447,0.05742,0.061528,0.054301,1018.941769,65.257143,893.76,-484.594286
1440629468,0.969363,-0.137673,0.240804,0.92304,0.231426,-0.059039,0.075727,-0.029763,141.225645,-39.373284,95.967899,-95.788537,3.279334,-1.624679,1.833073,-0.219812,0.518487,-0.02787,0.188435,0.017641,0.146013,0.017374,0.061019,0.048209,0.044111,1018.64233,66.496,891.498667,-487.829333
1440629564,0.975015,0.026371,0.092274,0.97028,0.104938,-0.016079,-0.090128,0.002269,117.427427,-34.389306,72.782153,-85.488144,6.686853,-0.844932,2.056047,-0.43076,0.148744,-0.461584,-0.043819,-0.028511,0.144382,0.140448,0.142288,0.15422,0.111728,1004.316546,-825.485714,242.354286,-472.982857
1440629589,0.974376,0.026894,0.092409,0.969611,0.343759,-0.050972,-0.293941,0.006006,117.333831,-34.526206,72.983368,-85.13838,2.527628,-1.008956,2.018193,-0.352923,0.340837,-0.36308,0.010515,-0.077275,0.083678,0.078314,0.082349,0.097805,0.038955,1005.928438,-847.497143,328.891429,-369.622857
1440629654,0.973739,0.027433,0.092398,0.968956,0.314572,-0.024203,-0.251138,-0.05443,117.033814,-34.330873,73.212226,-84.606334,1.795239,-1.699009,1.656076,-0.29341,0.554925,-0.107023,0.227339,0.037251,0.103124,0.044959,0.031177,0.044583,0.041509,998.393013,-840.617143,110.582857,-516.891429
1440629715,0.974257,0.026813,0.092205,0.969513,0.071561,0.036872,0.03959,0.000381,116.938104,-34.400227,73.08202,-84.558249,10.533379,-1.762531,1.68205,-0.326942,0.557025,-0.091611,0.228847,0.008554,0.145518,0.036407,0.072615,0.063856,0.065592,1011.371163,-813.973333,561.792,-206.122667
1440629776,0.974469,0.026579,0.092458,0.969708,0.075767,0.026617,0.055093,-0.022925,116.93562,-34.376983,73.124348,-84.527752,9.749223,-1.742507,1.698143,-0.296517,0.607117,-0.055041,0.268861,0.024739,0.160284,0.049432,0.078031,0.056571,0.066706,1004.97597,-920.48,309.668571,-255.954286
1440629843,0.974792,0.025962,0.092907,0.970006,0.09906,-0.007666,-0.045378,-0.01113,116.166224,-33.524323,72.713582,-84.162887,2.293705,-1.672199,1.802563,-0.299349,0.557114,-0.128658,0.28038,-0.052699,0.159116,0.045158,0.034291,0.044044,0.062056,1024.322377,84.525714,1011.131429,120.32
1440629931,0.976352,0.03229,0.082199,0.968526,0.526752,0.016751,-0.245608,-0.03819,117.261424,-29.052741,73.80436,-86.306305,1.573316,-1.678762,1.680874,-0.358156,0.377006,-0.221839,0.189515,-0.114964,0.10135,-0.012505,0.002877,0.036791,0.05935,1009.305694,38.293333,648.026667,-541.52
1440629951,0.975562,0.04439,0.354225,0.87897,0.376145,-0.023784,-0.109594,-0.011939,113.999861,-29.393135,72.448065,-82.81297,1.690406,-1.842934,1.586352,-0.414923,0.495463,-0.194859,0.234049,-0.06176,0.139856,0.016012,0.008899,0.043724,0.050237,1008.255542,90.752,448.170667,-876.757333
1440630037,0.974169,0.033785,0.09084,0.969335,0.523228,-0.074548,-0.462599,0.006536,118.782315,-28.687012,73.984805,-88.388122,5.52422,-1.671616,1.663131,-0.286961,0.575279,-0.095339,0.265838,-0.024922,0.165864,0.01781,0.089162,0.037732,0.087222,1006.603649,68.053333,221.269333,-979.52
1440630086,0.974142,0.03465,0.090481,0.969311,0.202043,0.020669,-0.143641,-0.021219,118.485474,-28.561106,74.193914,-87.853705,10.490953,-1.871019,1.383631,-0.174504,0.561046,-0.198872,0.229624,-0.025918,0.166092,0.016227,0.024927,-0.015288,0.107349,1006.335986,66.72,219.885714,-979.634286
1440630143,0.974226,0.034977,0.090423,0.969389,0.069196,-0.009165,0.065354,0.001306,117.604331,-27.643786,73.843387,-87.256473,10.655191,-1.749402,1.772659,-0.265591,0.648208,-0.116041,0.316641,-0.069646,0.145723,0.016368,0.012698,0.030975,0.032293,1006.486067,55.02,251.82,-972.78
1440630209,0.974828,0.034383,0.090576,0.970001,0.082125,0.011866,0.076905,-0.000524,118.054561,-27.690765,73.590246,-88.059857,8.506557,-1.837199,1.571981,-0.355578,0.588262,-0.166545,0.283813,-0.045215,0.142391,0.050037,0.035643,0.028648,0.062704,1004.34069,-741.394286,385.508571,-505.897143
1440630259,0.97486,0.034752,0.090499,0.970027,0.074019,0.025211,0.063406,-0.015247,118.208413,-27.755648,73.529594,-88.296139,7.338839,-1.752671,1.703099,-0.317053,0.580395,-0.193334,0.282807,-0.055348,0.144369,0.047734,0.066318,0.063847,0.06196,1007.942309,-853.851429,406.697143,-271.702857
1440630307,0.974659,0.03502,0.090138,0.96985,0.267072,-0.070749,-0.242033,0.029765,118.049272,-27.750788,73.647568,-87.985876,7.913035,-1.672408,1.793592,-0.271765,0.568164,-0.171495,0.270857,0.020251,0.134332,0.087982,0.061136,0.027302,0.059005,1004.132741,-792.909474,301.541053,-487.494737
1440630370,0.97418,0.035788,0.090117,0.969342,0.360301,-0.074875,-0.337715,0.053498,117.64474,-27.726189,73.674757,-87.427289,9.638005,-1.702018,1.752641,-0.250523,0.480363,-0.304058,0.196458,-0.099166,-0.017068,-0.012956,-0.029142,-0.037193,0.059153,1004.136323,-797.952,361.584,-443.536
1440630427,0.974745,0.035422,0.090571,0.969871,0.104668,-0.021243,-0.087443,0.00261,117.830097,-27.869226,73.662304,-87.64182,9.348041,-1.438488,1.983857,-0.083667,0.563427,-0.28937,0.187458,-0.104282,-0.020692,-0.015071,-0.040052,-0.053604,-0.007296,1013.915092,-451.233684,662.416842,-338.812632
1440630489,0.974428,0.035877,0.09129,0.969478,0.076273,0.002389,0.07008,-0.023666,118.182866,-28.242449,73.52592,-88.110308,3.889947,-1.661893,1.802062,-0.294145,0.5777,-0.164695,0.324152,-0.016459,0.198774,0.062269,0.023007,0.029378,0.013482,1023.3910654000001,182.96685779999999,541.0184773,-385.56345359999995
1440630573,0.975057,0.035334,0.090982,0.970159,0.094991,-0.019023,-0.080624,0.003387,118.257965,-28.150121,73.457767,-88.297379,9.682221,-1.875894,1.666994,-0.211778,0.508225,-0.270524,0.314807,0.017284,0.091432,0.100381,0.047882,0.005667,0.054152,1008.187636,-477.897143,524.48,-672.434286
1440630607,0.974455,0.036054,0.091133,0.969513,0.113954,-0.041621,-0.091617,-0.01393,117.959642,-27.935815,73.463854,-87.960776,9.880153,-1.688002,1.739581,-0.300866,0.567169,-0.228358,0.315291,0.017265,0.114637,0.054709,0.044533,0.032143,0.056961,994.110526,286.445714,-60.502857,-949.6
1440630668,0.974637,0.035714,0.091246,0.969698,0.095881,-0.009491,-0.080443,-0.002588,118.240538,-28.159378,73.419103,-88.303317,10.517882,-1.650732,1.884269,-0.316929,0.594239,-0.188091,0.257754,-0.082782,0.125369,0.016544,0.020569,0.038847,0.049136,994.672579,263.725714,-103.862857,-953.28
1440630727,0.974881,0.035511,0.091123,0.969963,0.1097,-0.079505,-0.05534,-0.01789,118.437995,-28.222,73.478771,-88.498137,10.78952,-1.627119,1.620687,-0.398705,0.621709,-0.191211,0.181809,-0.153717,0.011832,-0.008038,-0.002969,0.017309,0.042229,1021.300026,-3.862857,997.12,-201.028571
1440630809,0.975502,0.035101,0.090973,0.970615,0.121255,-0.011635,-0.103564,0.01591,118.599394,-28.27312,73.278521,-88.863164,8.324489,-1.463655,2.073028,-0.164534,0.698451,-0.09872,0.258067,-0.08535,0.050061,-0.044541,-0.035483,-0.022213,0.032556,1022.881902,-5.034667,982.336,-284.330667
1440630871,0.975448,0.035124,0.091179,0.970541,0.174686,0.024259,-0.112842,-0.03994,118.655416,-28.295154,73.283774,-88.926623,10.080637,-1.59704,1.878922,-0.300617,0.606766,-0.175087,0.193317,-0.107994,0.028792,-0.056697,-0.0165,-0.002578,0.071775,991.071369,-869.942857,-256.708571,-386.422857
1440630967,0.975443,0.035344,0.091027,0.970542,0.091355,-0.011667,-0.090433,-0.004331,118.628869,-28.240999,73.268992,-88.920607,5.119565,-1.480059,1.903491,-0.356769,0.483768,-0.29269,0.089309,-0.11378,0.035883,0.004885,0.014341,0.022736,0.064118,1010.85767,-277.717333,427.669333,-698.645333
1440631027,0.975552,0.035082,0.091009,0.970663,0.227305,-0.001699,-0.178831,-0.02865,118.790523,-28.333791,73.292608,-89.087266,9.489907,-1.712372,1.667019,-0.332477,0.553201,-0.271249,0.174141,-0.11764,0.027227,-0.055226,-0.015626,-0.013023,0.050958,1011.496391,-506.331429,520.937143,-637.714286
1440631087,0.975981,0.035024,0.090865,0.97111,0.08245,0.010688,0.076257,-0.006387,118.951535,-28.412187,73.261588,-89.302337,8.438861,-1.64179,1.850956,-0.334571,0.571283,-0.215919,0.191688,-0.11812,0.053732,-0.050639,-0.007353,0.001841,0.052224,1010.701934,-488.405333,528.426667,-707.776
1440631148,0.975997,0.034799,0.090949,0.971126,0.075971,0.011033,0.073355,-0.004472,119.080841,-28.359428,73.276675,-89.478968,6.73492,-0.744449,2.40731,-0.105192,0.504501,-0.306873,0.118831,-0.102562,0.136625,0.046569,0.078204,0.041546,0.075952,1011.552723,-488.1,559.62,-684.8
1440631208,0.975858,0.0349,0.090812,0.970996,0.141745,-0.038172,-0.121799,0.027641,119.175911,-28.497836,73.188463,-89.633549,10.063136,-1.533363,1.888574,-0.345789,0.540029,-0.261719,0.15214,-0.143249,0.035766,-0.055592,-0.02215,0.003562,0.03988,1008.552218,-870.4,393.246316,-229.692632
1440631268,0.976018,0.0349,0.090861,0.971152,0.073398,0.027888,0.063087,-0.005528,119.143902,-28.527549,73.149209,-89.61367,9.887393,-1.568543,1.761513,-0.406274,0.498436,-0.264414,0.179752,-0.091678,0.066711,-0.037101,-0.001482,0.000597,0.055332,1005.70777,-948.0,280.845714,-137.782857
1440631328,0.976196,0.034892,0.090833,0.971334,0.095007,0.01014,0.067522,-0.052403,119.117443,-28.523295,73.147285,-89.581399,9.526779,-1.638886,1.759817,-0.366139,0.518229,-0.233049,0.183586,-0.081332,0.052103,-0.051943,-0.017749,-0.016759,0.063662,1015.401538,-391.061333,700.394667,-350.357333
1440631389,0.976012,0.034942,0.090742,0.971155,0.109428,-0.03838,-0.073678,0.053323,119.110259,-28.564636,73.099853,-89.597293,9.35142,-1.66345,1.839074,-0.368059,0.521478,-0.191365,0.172514,-0.079873,0.068256,-0.026388,-0.000584,-0.019013,0.053307,1005.909105,-858.288,308.864,-361.744
1440631475,0.97628,0.034843,0.090706,0.971432,0.21252,0.010362,-0.160077,-0.006792,119.277245,-28.649018,73.106316,-89.787079,-1.338765,-1.814316,1.757525,-0.385681,0.183016,-0.082127,0.153175,-0.324974,-0.029692,-0.268643,-0.213719,-0.228798,-0.159611,1006.361257,-857.44,347.268571,-333.028571
1440631536,0.976477,0.03482,0.090478,0.971651,0.082002,0.000542,0.073851,0.026375,119.462975,-28.696405,73.158281,-89.976336,9.67725,-1.55048,1.81953,-0.327977,0.598878,-0.202675,0.189733,-0.074733,0.057813,-0.036121,0.001545,0.023002,0.062292,1008.238691,-927.68,385.942857,-55.931429
1440631596,0.976649,0.034477,0.090762,0.971811,0.101079,-0.02051,0.075887,0.003948,119.424061,-28.629999,73.003263,-90.071742,10.390617,-1.652884,1.734995,-0.41746,0.516404,-0.190028,0.169654,-0.06345,0.067539,-0.028064,-0.008451,-0.028697,0.049632,1002.418488,-795.385263,255.562105,-491.789474
1440631628,0.976008,0.035105,0.090598,0.971159,0.227778,-0.029077,-0.168062,-0.032925,119.183897,-28.509516,73.210887,-89.622135,10.19172,-1.596677,1.708653,-0.368743,0.485443,-0.194542,0.153601,-0.060203,0.061428,-0.042223,0.005672,-0.034768,0.052439,1003.71259,-743.382857,313.691429,-549.097143
1440631687,0.976276,0.034804,0.090628,0.971436,0.070175,0.009599,0.066288,-0.005575,119.488878,-28.684675,73.192804,-89.986434,9.980656,-1.552699,1.704461,-0.421608,0.518551,-0.256476,0.1754,-0.080782,0.067318,-0.023264,0.00354,0.000796,0.040088,1006.99998,-676.58,301.24,-371.9
1440631763,0.975553,0.029808,-0.019969,0.974892,0.133089,-0.034194,-0.110656,0.025324,142.508005,-38.486147,96.495545,-97.549377,5.0574,-1.409607,1.466954,-0.724563,0.450267,-0.200879,0.135213,-0.028713,-0.034463,0.008278,-0.074968,0.000369,-0.037812,1005.775,-538.44,500.52,-676.6
1440631820,0.975094,0.03043,-0.020416,0.974405,0.365141,-0.010316,-0.313791,-0.010358,141.93626,-38.273968,96.695873,-96.596462,4.354681,-1.305326,1.342298,-0.636268,0.314382,-0.306481,0.150021,-0.076,-0.105654,-0.042204,-0.058713,-0.018484,0.023993,1008.816262,817.4,570.8,-132.6
1440631881,0.980892,0.016842,0.268745,0.88071,0.478102,-0.067534,-0.243851,0.044122,123.721452,-35.44449,79.566444,-87.688005,-2.607594,-1.554355,1.392158,-0.655495,0.290025,-0.251929,0.172219,-0.063222,-0.030352,-0.012916,-0.070642,-0.047248,-0.085378,1023.067148,111.850667,1013.696,16.64
1440631928,0.972184,0.029897,0.591456,0.765625,0.106592,-0.054823,0.063403,-0.034699,114.057864,-35.512535,73.100743,-79.988401,9.242607,-1.58394,1.44699,-0.610352,0.357878,-0.289485,0.031983,-0.189471,-0.114811,-0.154004,-0.13056,-0.106037,-0.029861,1024.559244,126.034286,1016.045714,33.097143
1440631988,0.968561,-0.103519,0.575224,0.758404,0.19811,0.020251,0.082389,-0.03228,114.161087,-29.884314,72.133181,-83.201065,4.587028,-1.524309,1.491434,-0.66507,0.308848,-0.328089,0.038852,-0.178214,-0.110072,-0.111432,-0.100139,-0.080359,-0.050003,1026.585057,135.52,1014.92,42.88
1440632049,0.970624,-0.018256,0.705266,0.666094,0.045547,-0.013632,0.028008,-0.006752,108.146591,-35.795981,72.120398,-72.1999,-0.822611,-1.442526,1.463267,-0.549969,0.36871,-0.202928,0.132993,-0.138863,-0.087842,-0.170738,-0.074762,-0.05832,0.004815,1011.621686,-464.0,457.742222,-772.266667
1440632109,0.969189,-0.051602,0.460123,0.849954,0.154406,-0.062853,0.066295,-0.047321,119.064711,-35.422321,72.212415,-87.779661,0.611921,-1.438954,1.512086,-0.488787,0.478341,-0.215142,0.091257,-0.170685,0.045308,-0.123267,-0.07363,-0.142561,0.020493,1033.889269,57.834667,982.464,308.16
1440632169,0.974539,0.031682,-0.018488,0.973847,0.396103,-0.021061,-0.339507,-0.017271,142.501551,-39.356196,99.03914,-94.598991,7.076255,-1.149304,1.65974,-0.50304,0.554529,-0.064268,0.265918,0.044793,0.037502,0.005878,9.6e-05,-0.007911,0.04272,1001.96862,-546.422857,241.028571,-676.868571
1440632227,0.975041,0.03146,-0.01844,0.974358,0.073327,0.01117,0.070479,-0.003064,142.592273,-39.392955,98.880509,-94.886081,11.593459,-1.336999,1.455525,-0.7307,0.451097,-0.219548,0.157752,-0.042098,-0.072357,-0.032072,-0.061617,0.004135,-0.004533,997.362379,-626.005333,194.218667,-690.133333
1440632288,0.975288,0.031087,-0.018418,0.974618,0.088773,0.009617,0.07899,-0.031491,143.022559,-39.757168,98.915963,-95.343698,13.984275,-1.390532,1.581601,-0.739553,0.451206,-0.218355,0.176185,-0.059694,-0.051257,-0.02731,-0.052627,0.02162,-0.006976,1030.65592,-347.392,962.752,105.642667
1440632348,0.975503,0.030918,-0.018417,0.974838,0.07173,0.012606,0.068309,-0.004353,143.093933,-39.524776,98.872641,-95.592012,2.523813,-1.374141,1.322292,-0.656129,0.519776,-0.24037,0.142002,-0.099462,-0.088167,-0.021218,-0.076412,0.005707,0.006009,1020.740983,-192.022857,801.828571,-333.394286
1440632409,0.977155,0.042281,0.311097,0.866324,0.435932,0.095159,0.038007,-0.05648,124.144232,-37.208522,81.995469,-85.314155,2.192541,-1.377959,1.45525,-0.621367,0.445676,-0.236272,0.10147,-0.079003,-0.117254,-0.027724,-0.100607,-0.014356,-0.06458,1026.741193,33.476923,980.135385,104.246154
1440632486,0.975622,0.083297,0.603454,0.757106,0.39245,-0.04057,0.065593,-0.045234,111.658731,-39.816411,75.502197,-71.958464,1.250163,-1.592423,1.526033,-0.662351,0.295964,-0.127319,0.166138,-0.139075,-0.101126,-0.207374,-0.104758,-0.03316,-0.054724,1011.803503,-448.96,551.829333,-718.528
