,raw_acc:magnitude_stats:mean,raw_acc:3d:mean_x,raw_acc:3d:mean_y,raw_acc:3d:mean_z,proc_gyro:magnitude_stats:mean,proc_gyro:3d:mean_x,proc_gyro:3d:mean_y,proc_gyro:3d:mean_z,raw_magnet:magnitude_stats:mean,raw_magnet:3d:mean_x,raw_magnet:3d:mean_y,raw_magnet:3d:mean_z,audio_naive:mfcc0:mean,audio_naive:mfcc1:mean,audio_naive:mfcc2:mean,audio_naive:mfcc3:mean,audio_naive:mfcc4:mean,audio_naive:mfcc5:mean,audio_naive:mfcc6:mean,audio_naive:mfcc7:mean,audio_naive:mfcc8:mean,audio_naive:mfcc9:mean,audio_naive:mfcc10:mean,audio_naive:mfcc11:mean,audio_naive:mfcc12:mean,watch_acceleration:magnitude_stats:mean,watch_acceleration:3d:mean_x,watch_acceleration:3d:mean_y,watch_acceleration:3d:mean_z
1444756958,0.993782,-0.013445,0.027948,-0.993228,0.009218,-0.0001,-0.000314,0.005146,465.826489,94.080304,132.133292,-436.665327,-13.89844,1.255317,-2.041257,-0.227438,-1.769013,-1.036012,-1.56959,-0.792025,-0.525516,-0.754494,-1.019134,-0.736345,-1.001325,1042.737836,9.376,9.28,-1031.632
1444757018,0.993542,-0.011826,0.030189,-0.992998,0.002802,-1.4e-05,-3.4e-05,-0.000141,466.605067,96.245073,132.690799,-436.862874,-8.385069,1.553467,-2.183685,-0.437247,-1.828468,-0.99294,-1.49942,-0.907427,-0.577303,-0.536936,-0.951226,-0.732619,-1.050276,1030.302929,4.64,-21.664,-1029.952
1444757066,0.993827,-0.011124,0.030488,-0.99328,0.003182,0.000166,0.000479,-2.1e-05,466.324653,96.308073,132.578942,-436.583335,-12.32658,0.995557,-1.947054,-0.466663,-1.875134,-0.820726,-1.280839,-0.876708,-0.672655,-0.768577,-1.238843,-0.645741,-1.045763,1031.128958,5.952,-20.336,-1030.8
1444757126,0.993501,-0.01183,0.02048,-0.993211,0.003134,0.000188,0.0003,8.6e-05,462.862888,45.208368,120.569467,-444.589693,-8.000906,0.738123,-1.456118,-0.49492,-1.944025,-0.84355,-1.361294,-1.046461,-0.95676,-0.79704,-0.960093,-0.620082,-0.898736,1031.163856,7.344,-19.008,-1030.864
1444757186,0.993632,-0.010326,0.030049,-0.993097,0.002878,-0.000216,3.2e-05,-3.2e-05,470.474611,96.008713,136.032289,-440.025739,-7.150789,1.386043,-2.081541,-0.329351,-1.624731,-1.204618,-1.562173,-0.761529,-0.765479,-0.675204,-0.848535,-0.748095,-1.104667,1032.378572,8.704,-16.672,-1032.096
1444757246,0.993697,-0.010127,0.027928,-0.993231,0.002817,6.2e-05,-4.1e-05,4.4e-05,470.491948,96.051383,135.793706,-440.108792,-9.474886,1.388142,-1.821489,-0.459985,-1.84015,-1.103839,-1.703583,-0.656285,-0.607909,-0.763016,-0.763402,-0.771771,-1.219406,1032.359796,7.248,-20.272,-1032.032
1444757306,0.993554,-0.013958,0.017455,-0.993286,0.003331,-0.000195,1.1e-05,1.3e-05,470.557093,95.880034,136.040723,-440.139167,-7.265607,1.292213,-1.205422,-0.798031,-2.220013,-0.868915,-1.418429,-0.756992,-0.708271,-0.738992,-0.882149,-0.814292,-0.97084,1031.039199,2.88,-28.8,-1030.528
1444757366,0.993493,-0.009625,0.029724,-0.992969,0.002822,7.1e-05,9.2e-05,3.2e-05,470.51274,95.901034,136.953329,-439.804401,-14.05107,0.151426,-1.369483,-0.514278,-1.870795,-0.986157,-1.330078,-0.732379,-0.674299,-0.829123,-1.038376,-0.733871,-0.92669,1033.190531,8.16,-17.776,-1032.896
1444757426,0.993726,-0.010166,0.029749,-0.993205,0.002665,-0.000227,-0.000101,9e-06,469.178732,93.997422,136.891409,-438.768026,-6.921588,1.303299,-1.585912,-0.62312,-1.907631,-0.907186,-1.358677,-0.727748,-0.725282,-0.826373,-1.058427,-0.79944,-0.983437,1032.6111306999999,0.01493329999999995,-55.855999999999995,-1017.6730666999999
1444757486,0.990831,-0.017974,-0.047708,-0.970478,0.099585,-0.026236,0.000983,-0.000975,450.709688,112.056818,97.630687,-425.406679,-14.719994,1.009045,-2.243105,-0.622417,-1.408823,-1.003871,-1.153732,-1.187051,-0.715749,-0.950351,-1.162152,-0.621098,-1.064779,1024.906098,117.216,661.728,-659.728
1444757546,0.993435,-0.003404,0.035396,-0.992756,0.007865,-0.000109,-0.000417,0.000705,449.235208,113.726079,92.174578,-424.543847,-14.151713,0.892838,-1.705753,-0.570915,-1.898673,-0.621084,-1.242436,-1.047344,-1.054914,-0.515126,-0.974758,-0.828814,-0.886581,1029.332048,661.12,661.456,-63.232
1444757606,1.023213,-0.232055,0.969138,0.010199,0.518107,0.010635,-0.054326,0.013049,415.879455,101.468889,89.301821,-392.967888,-14.880532,1.121285,-2.414603,-0.470075,-1.587911,-0.754885,-0.888054,-0.334016,-0.538567,-0.35605,-0.357862,-0.082042,-0.322826,1047.411033,226.688,559.328,-24.256
1444757666,1.255143,-0.197003,1.040701,-0.027547,2.799577,-0.037909,0.009762,0.097654,437.131046,98.898645,110.773152,-410.82543,-8.600009,1.445551,-1.253847,0.081289,-1.157505,-0.373333,-0.825548,-0.581833,-0.610038,-0.555105,-0.647608,-0.420832,-0.596056,1138.960855,990.688,250.8,-140.688
1444757726,1.019851,-0.177609,0.991835,-0.039459,0.309026,-0.014492,0.007302,-0.003478,429.877282,114.101842,114.213403,-398.356014,-12.67344,1.237392,-1.238585,-0.437415,-1.280277,-0.61616,-0.829527,-0.678741,-0.675414,-0.562556,-0.792428,-0.445717,-0.830858,1061.601412,493.04,483.584,-223.312
1444757786,1.031718,0.020175,0.848476,-0.490763,1.513769,0.066404,0.150034,-0.020374,430.182778,114.300893,106.852406,-400.272212,-5.870404,1.375096,-2.217874,-0.173853,-1.192645,-0.604128,-0.894469,-0.654255,-0.751771,-0.710139,-0.6584,-0.403291,-0.706035,1071.948209,618.432,99.456,-824.608
1444757846,1.081419,0.023573,0.917296,-0.433409,2.437263,0.069059,0.059779,-0.003008,419.269848,118.471144,116.573042,-384.742317,-5.048987,1.415785,-1.947025,-0.341724,-1.30764,-0.608047,-0.939758,-0.786636,-0.689386,-0.656369,-0.640381,-0.451796,-0.637179,1142.684177,508.704,173.712,-881.024
1444757906,1.071588,0.073724,0.948457,-0.372431,2.31774,0.007428,0.057174,0.00822,430.050093,121.17744,108.894008,-397.612135,-4.567938,1.411575,-1.965653,-0.237707,-1.245471,-0.423392,-0.955227,-0.569863,-0.692464,-0.584647,-0.68932,-0.419184,-0.677715,1062.137019,661.008,30.912,-793.2
1444757966,1.051885,0.056925,0.942081,-0.3463,1.980322,0.047572,-0.01506,0.015805,431.900359,118.739897,109.230687,-400.333813,-7.306251,1.731884,-2.032966,-0.079672,-1.219042,-0.477456,-1.000357,-0.685986,-0.622148,-0.589684,-0.694779,-0.39651,-0.662661,1120.474124,702.272,86.096,-768.208
1444758026,1.04806,0.064295,0.93583,-0.318606,1.889263,0.028585,-0.01071,-0.034304,434.820947,103.315755,105.618879,-408.232688,-5.606261,1.812921,-1.991393,-0.330902,-1.375492,-0.638187,-1.040599,-0.80038,-0.578589,-0.636695,-0.669493,-0.419184,-0.655626,1144.395303,655.808,-11.488,-787.712
1444758086,1.03283,-0.20384,0.971,-0.071618,0.887613,-0.003838,0.119146,0.012189,399.609259,80.93911,115.693726,-373.575644,-11.800687,1.212153,-2.098275,-0.079652,-1.516758,-0.59648,-1.109838,-0.700805,-0.734415,-0.673342,-0.706288,-0.467405,-0.755426,1060.632134,582.816,618.272,-123.824
1444758146,1.017566,-0.244103,0.930545,-0.261991,0.40618,-0.002821,0.008469,-0.001402,401.121958,90.002765,119.971125,-371.981468,-10.964903,1.004106,-2.049303,-0.359386,-1.102588,-0.861108,-1.25728,-0.714712,-0.768105,-0.619934,-0.713232,-0.535046,-0.727547,1056.526402,751.936,380.704,333.312
1444758206,0.994805,0.024466,-0.208603,-0.863895,0.544025,0.073761,-0.036273,0.084134,434.040159,116.838073,65.017878,-412.697445,-8.429238,1.419703,-1.610161,-0.075832,-1.505718,-0.096034,-0.683212,-0.755477,-0.697831,-0.650964,-0.709816,-0.515069,-0.619277,1013.088386,27.344,656.768,-599.2
1444758284,1.002126,0.051185,-0.394476,-0.753273,0.647546,-0.099607,0.070037,0.129274,420.499308,108.380509,59.489418,-401.656098,-10.927668,0.602369,-1.825608,-0.409154,-1.727318,-0.40251,-0.686663,-0.69172,-0.494208,-0.54976,-0.787767,-0.547781,-0.635989,1031.464972,177.712,875.456,-70.48
1444758344,1.082044,-0.204844,-0.978815,-0.051951,1.688026,0.021409,-0.100133,-0.053646,406.441256,89.236495,52.926064,-392.236541,-6.375979,0.49899,-1.94449,-0.322036,-1.27446,-0.73939,-0.837334,-0.61907,-0.870294,-0.447169,-0.780803,-0.358323,-0.588284,1121.701327,933.072,331.136,-22.672
1444758409,0.986861,-0.003668,-0.680257,-0.706657,0.119869,0.001804,0.003284,-0.002097,447.102756,89.366962,69.915369,-432.396628,-6.076846,0.744174,-2.267417,-0.273739,-2.266703,-0.712569,-1.229895,-0.802324,-0.573479,-0.72259,-0.602556,-0.565992,-0.75804,1059.22398,-542.816,687.472,-183.968
1444758448,0.992168,0.025916,-0.174497,-0.894589,0.206549,-0.038827,0.009774,-0.017209,459.924137,84.711704,79.48886,-444.864983,-13.044649,0.753858,-2.125665,-0.532414,-1.765983,-0.73078,-1.263123,-0.706107,-0.838825,-0.635845,-0.660917,-0.504189,-0.695154,1033.389878,-20.576,686.304,-23.184
1444758509,0.995003,0.002084,-0.129261,-0.94308,0.115671,0.028479,0.001317,0.000264,458.488672,86.211851,75.709933,-443.791223,-13.780147,0.970446,-2.00442,-0.445542,-1.566237,-0.578563,-1.225768,-0.732255,-0.945032,-0.71087,-0.633317,-0.520518,-0.589956,1022.464338,-504.704,554.768,-474.496
1444758569,0.99123,0.039292,-0.499478,-0.802476,0.335765,0.031592,-0.013208,-0.056069,460.493734,100.470281,84.816911,-440.836526,-14.91234,1.781183,-1.979781,-0.917084,-1.576285,-0.075258,-1.224093,-0.808857,-1.024388,-0.815568,-0.595105,-0.482665,-0.665374,1040.325021,-398.896,655.584,-354.832
1444758629,0.98723,-0.007167,-0.614672,-0.766808,0.173888,-0.000359,-0.00297,0.004204,455.716008,93.251928,79.590951,-438.89059,-2.408104,1.795791,-2.492135,-0.571708,-1.294878,-0.452551,-1.232931,-0.424499,-1.409518,-0.679452,-0.470359,-0.657723,-0.662028,1013.279918,-195.856,940.56,-311.744
1444758689,0.992393,0.010513,-0.393915,-0.844653,0.353661,0.051063,-0.007362,0.027161,455.808134,90.249847,90.571081,-436.801273,-10.532437,1.106032,-1.985588,-0.809212,-1.400984,-0.44017,-1.237578,-0.794189,-0.827254,-0.692886,-0.65284,-0.471787,-0.653787,1058.422762,-59.216,817.648,-402.624
1444758749,0.986399,-0.018567,-0.637743,-0.751433,0.043735,0.003154,9.6e-05,0.000246,453.157542,90.665599,76.295403,-437.386901,-6.831936,2.182793,-2.237855,-1.102229,-1.198029,-0.230592,-1.487067,-0.736359,-1.07335,-0.87013,-0.333536,-0.555007,-0.661004,1014.618579,-210.688,938.48,-322.0
1444758809,0.98697,-0.128571,-0.558846,-0.792996,0.207539,-0.004545,0.00153,0.004331,455.389207,89.63214,81.429702,-438.955802,-5.178839,1.27879,-1.999005,-1.017265,-1.620114,-0.058745,-1.189397,-0.897892,-1.144765,-0.74589,-0.551398,-0.446945,-0.652158,1011.479821,-182.816,965.616,-224.0
1444758869,1.00447,0.288352,-0.220736,-0.833166,0.544701,0.005518,0.075281,-0.061882,443.328575,107.029149,100.14901,-417.956212,-12.979019,1.512889,-2.21747,-0.72858,-1.644047,-0.604463,-1.111,-0.840538,-0.917683,-0.61238,-0.684416,-0.353999,-0.544324,1022.253265,-240.816,904.752,-295.04
1444758929,0.984488,-0.058864,-0.694407,-0.68919,0.238338,0.002149,0.004953,0.002773,450.276517,92.131342,73.97416,-434.470226,-14.140893,1.422596,-2.055693,-0.827551,-1.504132,-0.388395,-1.208009,-0.790217,-1.055385,-0.603755,-0.642063,-0.521886,-0.563797,1014.6543,-255.456,938.48,-283.488
1444758989,0.985377,-0.110174,-0.662048,-0.69612,0.261828,0.006041,0.024544,0.02444,450.530107,91.481241,77.134104,-434.146507,-12.782617,0.940858,-2.005764,-0.707323,-1.417125,-0.514905,-1.343963,-0.752512,-0.984166,-0.665628,-0.612084,-0.530777,-0.620214,1021.571138,-237.248,916.896,363.088
1444759049,0.984902,0.011606,-0.709579,-0.669629,0.304654,0.016017,0.018969,0.024256,449.29873,99.80834,72.938156,-431.662522,-11.290268,0.982532,-2.156961,-0.693287,-1.300278,-0.721282,-1.308063,-0.614212,-0.988275,-0.711006,-0.487079,-0.693372,-0.602495,1017.48791,-318.928,901.52,-329.2
1444759109,0.992465,0.045495,-0.552295,-0.639448,0.573212,-0.009593,-0.051736,-0.025776,441.147964,96.385146,79.037218,-422.799492,-11.152056,0.687443,-2.005832,-0.890639,-1.618285,-0.724429,-1.421944,-1.009964,-0.802653,-0.669639,-0.609699,-0.388263,-0.726532,1022.951103,-595.776,802.96,0.544
1444759169,0.994332,0.007402,0.020545,-0.993962,0.003842,0.000463,-4.1e-05,0.000858,442.790357,99.682787,90.955477,-421.725732,-3.976872,0.449582,-2.810034,-0.922723,-2.354528,-1.485905,-1.295854,-0.646721,-0.507466,-0.711984,-0.705238,-0.658805,-0.795026,1027.229195,-545.696,283.312,-640.592
1444759229,0.993116,-0.00465,0.020581,-0.992843,0.002447,-0.000147,-6.3e-05,2.7e-05,470.274708,112.165615,81.078376,-449.446781,-6.720382,-0.053451,-2.079536,-0.476314,-1.922869,-1.103494,-1.563447,-0.869774,-0.696948,-0.623456,-0.661828,-0.38934,-0.651661,1026.739931,-241.696,659.904,-217.216
1444759289,1.018134,-0.104264,-0.018258,-0.08885,1.61028,0.196995,-0.289627,-0.129202,404.977734,82.002505,74.382303,-387.922599,-7.038517,0.34513,-1.922132,-1.049583,-2.08817,-1.066848,-1.254043,-0.57906,-0.634866,-0.513569,-0.687258,-0.522793,-0.65422,1025.800186,-17.488,660.624,-559.456
1444759349,0.997892,-0.013568,0.036061,-0.984401,0.003382,-0.0006,0.00126,0.000361,493.481446,104.384289,142.11315,-460.758957,-7.076437,-0.473081,-3.174236,-0.074425,-2.352905,-1.13304,-1.106864,-0.603288,-0.5492,-0.718483,-0.578298,-0.43013,-0.526099,1034.731845,-131.312,723.728,-37.456
1444759409,0.99533,-0.01073,0.042891,-0.99432,0.002587,-0.000196,-0.000222,0.00011,485.823766,96.443677,141.759826,-454.437478,-4.719161,-0.082168,-2.962226,-0.331435,-2.303141,-0.970432,-0.974201,-0.584212,-0.936686,-0.716657,-0.601815,-0.600441,-0.376386,1032.370331,-465.184,385.648,-529.296
1444759469,0.997228,0.317832,0.224304,-0.918189,0.013306,0.000383,0.000836,1.1e-05,437.44079,86.433912,103.01178,-416.258375,-7.474531,3.453818,-2.022153,-1.404777,-1.809246,-0.792484,-1.328518,-0.872858,-0.738947,-0.420845,-0.61672,-0.262572,-0.599628,1015.358204,-79.28,504.272,-858.736
1444759529,0.997105,0.317467,0.23658,-0.915127,0.003514,3.9e-05,0.000256,-5.9e-05,436.82808,86.326679,103.818744,-415.435903,-7.651076,3.42918,-1.961517,-1.24019,-2.006965,-0.797229,-1.060533,-0.857848,-0.864545,-0.473495,-0.546705,-0.269874,-0.655273,1025.015523,-770.224,670.32,-46.832
1444759589,0.996673,0.311501,0.218609,-0.920992,0.018157,0.000549,-9.8e-05,-0.000138,437.166746,86.667814,103.333367,-415.841404,-8.265228,3.263129,-2.150472,-1.452478,-1.852244,-0.707228,-1.10345,-0.750135,-0.795582,-0.463108,-0.651719,-0.334217,-0.658221,1027.297536,-892.784,355.296,-361.568
1444759649,0.997249,0.644255,0.232041,-0.723954,0.013825,-0.0005,-7.6e-05,5.1e-05,438.742022,99.705798,110.57008,-412.702968,-5.262955,3.396178,-2.230842,-1.204585,-1.660454,-0.797312,-1.219355,-0.630975,-0.895059,-0.551928,-0.627694,-0.429775,-0.611627,1023.28619,-366.176,754.352,-475.184
1444759709,0.99706,0.656492,0.243144,-0.709823,0.015153,0.000405,0.001555,0.000161,437.710813,100.666205,112.61612,-410.820332,-6.316874,3.431274,-2.579596,-1.074762,-1.547228,-0.706571,-1.11609,-0.580444,-0.73372,-0.554256,-0.720126,-0.595309,-0.67467,1017.214295,-130.208,944.624,-176.336
1444759769,0.998162,0.677639,0.238951,-0.691001,0.032931,3.2e-05,0.000655,0.001833,437.359144,101.857832,113.200703,-409.989788,-10.517837,3.238594,-2.150431,-1.085617,-1.634744,-0.664985,-1.079239,-0.677,-1.007052,-0.623355,-0.598737,-0.416664,-0.596718,1021.10292,-478.352,799.36,-414.272
1444759829,0.999749,0.678954,0.470225,-0.563287,0.005646,-0.000236,0.001449,0.000292,428.274935,96.890706,119.345704,-399.733527,-8.317506,3.393819,-1.97534,-0.905985,-1.589659,-0.773207,-1.127455,-0.549244,-0.857073,-0.496777,-0.632477,-0.469333,-0.614097,1021.557849,-462.208,801.376,-409.344
1444759889,0.999714,0.666744,0.490706,-0.56043,0.002674,-0.000115,-0.000189,-0.00031,427.607294,95.487069,119.75873,-399.232864,-6.682454,3.041639,-2.176597,-0.988003,-1.843668,-0.96228,-1.227878,-0.467939,-0.719395,-0.472669,-0.708918,-0.515749,-0.572567,1019.304356,-404.432,800.88,-482.384
1444759949,0.999816,0.677189,0.48483,-0.552871,0.014244,-0.00011,8.5e-05,0.001389,427.445572,96.14901,119.778927,-398.89406,-5.873559,3.095066,-2.093142,-1.064899,-1.798173,-0.998372,-1.062095,-0.30677,-0.732196,-0.504566,-0.730188,-0.5592,-0.568011,1019.51597,-341.12,588.48,-497.36
1444760009,0.992194,0.783734,-0.195624,-0.557285,0.077513,-0.002346,0.007062,0.020018,440.704103,123.112327,99.564427,-411.205653,-14.630206,1.796777,-2.268104,-0.915296,-1.842794,-0.759664,-1.092014,-0.697106,-0.757662,-0.574729,-0.540473,-0.279125,-0.603499,1020.334464,-364.576,686.432,-502.352
1444760069,0.988462,0.76952,-0.37567,-0.49372,0.006096,-0.000288,-0.001078,-0.00083,439.216311,128.590822,95.208019,-409.034981,-7.657267,2.419869,-1.681239,-0.819048,-1.659707,-0.682965,-1.168245,-0.662166,-0.80401,-0.506449,-0.59231,-0.215851,-0.62853,1011.275668,38.752,909.056,-440.816
1444760129,0.988506,0.698209,-0.37397,-0.590651,0.023554,-0.003109,-0.00327,0.002832,439.918776,127.260237,95.770408,-410.071992,-7.858718,2.098049,-1.747293,-0.905444,-2.102885,-0.779888,-1.225075,-0.50753,-0.716137,-0.606788,-0.43504,-0.372332,-0.680726,1022.627059,76.88,524.48,-872.976
1444760189,0.990109,0.78718,-0.289131,-0.480301,0.062919,-0.008698,0.009748,-0.024616,434.925878,124.108031,103.11254,-403.7178,-9.739002,1.661197,-1.72123,-0.675681,-1.707984,-0.83393,-1.326265,-0.613759,-0.720683,-0.615001,-0.533824,-0.255212,-0.654858,1031.012227,-566.8,99.808,-459.696
1444760249,0.996314,0.920901,0.149197,-0.34963,0.008129,-0.000605,-0.000388,0.001716,428.876978,115.914305,115.221221,-396.51246,-4.774627,2.11533,-1.610167,-0.766016,-1.663093,-0.711606,-1.2429,-0.555975,-0.774484,-0.545421,-0.565933,-0.348546,-0.582782,1027.358608,-438.16,178.336,-820.848
1444760309,0.996206,0.927256,0.141374,-0.335026,0.018479,-0.000597,0.00015,-0.00134,428.105956,116.164515,115.203466,-395.609695,-4.682844,1.945501,-1.732088,-0.737333,-1.555631,-0.6221,-1.209668,-0.566653,-0.79364,-0.567619,-0.668678,-0.389578,-0.593514,1026.0339,-450.912,288.208,-874.64
1444760369,0.993162,0.807814,-0.038998,-0.555452,0.088814,0.010638,-0.016367,0.006911,434.757924,119.620102,103.645411,-404.882899,-7.05133,1.465525,-1.798366,-0.685826,-1.602933,-0.607277,-1.10474,-0.533392,-0.736618,-0.546007,-0.602934,-0.390248,-0.53173,1024.171984,-84.688,346.064,-931.12
1444760429,0.993469,0.854103,-0.05775,-0.496003,0.103206,-0.005031,0.007089,0.004159,431.524083,123.160358,100.93489,-401.057936,-9.299315,1.726179,-2.148733,-0.75039,-1.538231,-0.48806,-0.951302,-0.541859,-0.790025,-0.531333,-0.674467,-0.401064,-0.546745,1025.427525,-330.08,511.904,-557.52
1444760489,0.991733,0.833762,-0.10843,-0.525029,0.087293,-0.000205,0.000343,-0.000736,432.949225,124.513953,97.805352,-402.956716,-4.686287,1.306167,-2.120142,-0.819584,-1.766372,-0.569912,-0.955537,-0.464599,-0.80619,-0.517318,-0.734482,-0.337472,-0.468735,1020.503705,-872.128,-16.032,-528.512
1444760549,0.991335,0.821211,-0.099493,-0.546284,0.004924,-0.000179,0.000335,0.000214,434.18263,123.367229,96.256007,-405.004614,-3.626885,1.405602,-2.141021,-0.845064,-1.82406,-0.439389,-0.899564,-0.685272,-0.810077,-0.417886,-0.633603,-0.306839,-0.615018,1022.714168,-850.64,207.92,-526.56
1444760609,0.99198,0.776031,-0.218797,-0.567624,0.17349,-0.004787,-0.001448,0.004899,436.242743,126.601647,96.001667,-406.268909,-6.12446,1.40781,-2.392096,-0.680485,-1.910034,-0.669889,-1.023287,-0.422519,-0.752764,-0.64068,-0.594649,-0.399155,-0.745053,1014.808488,372.496,696.576,-378.384
1444760669,0.994214,0.002845,0.026287,-0.99384,0.00197,-4.5e-05,0.000736,4.1e-05,433.649326,52.82326,80.229243,-422.875325,-3.429419,0.420603,-2.365837,-0.70715,-1.833344,-0.546488,-1.164901,-0.62701,-0.747744,-0.542088,-0.613193,-0.449724,-0.699892,1007.965348,560.128,832.544,-63.36
1444760729,0.994846,0.003255,0.026176,-0.994487,0.001634,-2.5e-05,-0.000223,4e-06,434.184234,52.918206,79.988442,-423.456706,-3.231925,0.465162,-2.388529,-0.789486,-1.717008,-0.467602,-1.181918,-0.529169,-0.826668,-0.569611,-0.624273,-0.359188,-0.727743,1014.577091,-232.88,560.544,-766.528
1444760789,0.99487,0.008875,0.02436,-0.994516,0.001817,-4.7e-05,-0.000283,-2.6e-05,434.859708,52.594496,78.488367,-424.470564,-6.142234,0.888362,-2.587388,-0.712606,-2.042201,-0.560471,-0.994088,-0.652692,-0.969767,-0.624476,-0.697493,-0.52607,-0.676592,1019.146362,-248.832,325.84,-803.072
1444760849,0.994849,0.004782,0.025663,-0.994497,0.002153,-6.1e-05,-0.000212,7e-05,434.726314,52.378243,78.465729,-424.364781,-8.202748,0.447467,-2.374207,-0.592576,-1.966139,-0.696525,-1.069256,-0.60708,-1.008016,-0.657167,-0.55996,-0.397087,-0.723907,1021.18129,-44.608,405.664,-906.0
1444760909,0.995158,0.00449,0.025383,-0.99481,0.001747,-6.5e-05,-0.000242,-1e-06,434.697659,52.212478,78.438209,-424.360957,-7.029093,0.578992,-2.319567,-0.785974,-1.757956,-0.549466,-1.089716,-0.560783,-0.837835,-0.621281,-0.559378,-0.462674,-0.663889,1022.974747,34.128,449.28,-818.128
1444760969,0.995502,0.003822,0.025355,-0.995163,0.001672,6e-06,-3.9e-05,2.8e-05,434.81233,52.26967,78.401367,-424.47821,-5.903337,1.379524,-2.495492,-1.180673,-2.568575,-0.703638,-1.352656,-0.347857,-0.506148,-0.036006,-0.274598,-0.310785,-0.640196,1014.519423,-235.504,542.464,-823.824
